#LIBRARY    ENDF/B-VIII.b4
#REACTION   U-235(N,EL)U-235-L0,SIG
#NUCLEUS    U-235
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 119.054     12.2553      Lin-Lin
 119.114     11.9306      Lin-Lin
 119.185     11.6242      Lin-Lin
 119.278     11.3106      Lin-Lin
 119.371     11.0616      Lin-Lin
 119.462     10.8616      Lin-Lin
 119.582     10.6491      Lin-Lin
 119.801     10.3552      Lin-Lin
 120.521     9.45233      Lin-Lin
 120.644     9.25962      Lin-Lin
 120.898     8.81387      Lin-Lin
 121.093     8.54245      Lin-Lin
 121.171     8.39215      Lin-Lin
 121.248     8.18206      Lin-Lin
 121.327     7.90837      Lin-Lin
 121.42      7.56938      Lin-Lin
 121.456     7.46852      Lin-Lin
 121.492     7.41183      Lin-Lin
 121.505     7.40747      Lin-Lin
 121.531     7.43517      Lin-Lin
 121.553     7.50358      Lin-Lin
 121.575     7.62314      Lin-Lin
 121.591     7.75223      Lin-Lin
 121.607     7.90838      Lin-Lin
 121.622     8.09481      Lin-Lin
 121.637     8.31875      Lin-Lin
 121.651     8.58263      Lin-Lin
 121.666     8.88837      Lin-Lin
 121.684     9.30611      Lin-Lin
 121.699     9.72123      Lin-Lin
 121.715     10.183       Lin-Lin
 121.73      10.6899      Lin-Lin
 121.747     11.3043      Lin-Lin
 121.766     12.036       Lin-Lin
 121.797     13.3496      Lin-Lin
 121.864     16.3481      Lin-Lin
 121.892     17.4913      Lin-Lin
 121.914     18.3211      Lin-Lin
 121.939     19.1675      Lin-Lin
 121.955     19.5982      Lin-Lin
 121.976     20.0699      Lin-Lin
 121.997     20.408       Lin-Lin
 122.021     20.6235      Lin-Lin
 122.04      20.6767      Lin-Lin
 122.06      20.6211      Lin-Lin
 122.083     20.4236      Lin-Lin
 122.107     20.1026      Lin-Lin
 122.138     19.5227      Lin-Lin
 122.169     18.8226      Lin-Lin
 122.272     16.3041      Lin-Lin
 122.315     15.3606      Lin-Lin
 122.353     14.628       Lin-Lin
 122.386     14.0709      Lin-Lin
 122.419     13.5845      Lin-Lin
 122.453     13.1604      Lin-Lin
 122.503     12.6174      Lin-Lin
 122.554     12.1703      Lin-Lin
 122.604     11.8069      Lin-Lin
 122.651     11.5434      Lin-Lin
 122.697     11.3503      Lin-Lin
 122.749     11.2199      Lin-Lin
 122.801     11.1722      Lin-Lin
 122.811     11.1707      Lin-Lin
 122.955     11.2352      Lin-Lin
 123.005     11.2068      Lin-Lin
 123.044     11.1452      Lin-Lin
 123.104     10.9865      Lin-Lin
 123.26      10.4525      Lin-Lin
 123.324     10.2815      Lin-Lin
 123.387     10.1715      Lin-Lin
 123.483     10.0877      Lin-Lin
 123.679     9.98563      Lin-Lin
 123.8       9.85799      Lin-Lin
 123.91      9.68939      Lin-Lin
 124.021     9.47049      Lin-Lin
 124.142     9.16664      Lin-Lin
 124.248     8.83945      Lin-Lin
 124.374     8.40715      Lin-Lin
 124.417     8.28592      Lin-Lin
 124.46      8.20372      Lin-Lin
 124.495     8.17881      Lin-Lin
 124.53      8.20262      Lin-Lin
 124.571     8.29716      Lin-Lin
 124.605     8.43184      Lin-Lin
 124.653     8.69106      Lin-Lin
 124.741     9.23867      Lin-Lin
 124.785     9.46732      Lin-Lin
 124.818     9.5879       Lin-Lin
 124.856     9.65963      Lin-Lin
 124.875     9.66725      Lin-Lin
 124.908     9.63737      Lin-Lin
 124.942     9.55734      Lin-Lin
 124.988     9.38338      Lin-Lin
 125.126     8.71137      Lin-Lin
 125.176     8.52005      Lin-Lin
 125.202     8.45388      Lin-Lin
 125.238     8.41523      Lin-Lin
 125.261     8.43061      Lin-Lin
 125.283     8.4781       Lin-Lin
 125.308     8.58191      Lin-Lin
 125.33      8.71777      Lin-Lin
 125.353     8.89748      Lin-Lin
 125.376     9.13606      Lin-Lin
 125.4       9.42049      Lin-Lin
 125.434     9.90096      Lin-Lin
 125.528     11.3442      Lin-Lin
 125.56      11.7837      Lin-Lin
 125.591     12.1126      Lin-Lin
 125.613     12.2911      Lin-Lin
 125.642     12.4497      Lin-Lin
 125.667     12.5211      Lin-Lin
 125.686     12.5391      Lin-Lin
 125.72      12.5081      Lin-Lin
 125.836     12.2174      Lin-Lin
 125.891     12.1667      Lin-Lin
 125.945     12.2002      Lin-Lin
 126.093     12.3887      Lin-Lin
 126.19      12.4942      Lin-Lin
 126.252     12.647       Lin-Lin
 126.294     12.8219      Lin-Lin
 126.347     13.1214      Lin-Lin
 126.466     13.9227      Lin-Lin
 126.508     14.1505      Lin-Lin
 126.548     14.2986      Lin-Lin
 126.585     14.366       Lin-Lin
 126.603     14.3732      Lin-Lin
 126.645     14.3247      Lin-Lin
 126.688     14.196       Lin-Lin
 126.745     13.9317      Lin-Lin
 126.943     12.7702      Lin-Lin
 127.049     12.2418      Lin-Lin
 127.144     11.847       Lin-Lin
 127.263     11.4205      Lin-Lin
 127.399     10.9932      Lin-Lin
 127.476     10.7888      Lin-Lin
 127.566     10.6032      Lin-Lin
 127.672     10.4715      Lin-Lin
 127.823     10.3659      Lin-Lin
 127.859     10.3593      Lin-Lin
 127.917     10.3894      Lin-Lin
 127.97      10.485       Lin-Lin
 128.024     10.6592      Lin-Lin
 128.079     10.9141      Lin-Lin
 128.192     11.4898      Lin-Lin
 128.241     11.6737      Lin-Lin
 128.281     11.7662      Lin-Lin
 128.322     11.8027      Lin-Lin
 128.365     11.7792      Lin-Lin
 128.429     11.6502      Lin-Lin
 128.515     11.3784      Lin-Lin
 128.677     10.8325      Lin-Lin
 128.821     10.4262      Lin-Lin
 129.222     9.38906      Lin-Lin
 129.285     9.25418      Lin-Lin
 129.347     9.16004      Lin-Lin
 129.416     9.11711      Lin-Lin
 129.428     9.11644      Lin-Lin
 129.478     9.13616      Lin-Lin
 129.537     9.20858      Lin-Lin
 129.583     9.31373      Lin-Lin
 129.618     9.4357       Lin-Lin
 129.661     9.64968      Lin-Lin
 129.693     9.85934      Lin-Lin
 129.723     10.1043      Lin-Lin
 129.768     10.5597      Lin-Lin
 129.88      11.8587      Lin-Lin
 129.918     12.2217      Lin-Lin
 129.948     12.4456      Lin-Lin
 129.978     12.5867      Lin-Lin
 130.007     12.6459      Lin-Lin
 130.037     12.6233      Lin-Lin
 130.063     12.543       Lin-Lin
 130.104     12.3212      Lin-Lin
 130.15      11.9832      Lin-Lin
 130.252     11.1268      Lin-Lin
 130.302     10.7583      Lin-Lin
 130.351     10.4418      Lin-Lin
 130.421     10.0772      Lin-Lin
 130.49      9.77842      Lin-Lin
 130.609     9.34235      Lin-Lin
 130.759     8.8435       Lin-Lin
 130.843     8.61728      Lin-Lin
 130.898     8.51668      Lin-Lin
 130.94      8.48209      Lin-Lin
 130.954     8.47997      Lin-Lin
 131.001     8.51225      Lin-Lin
 131.04      8.58678      Lin-Lin
 131.077     8.69606      Lin-Lin
 131.129     8.90482      Lin-Lin
 131.269     9.57492      Lin-Lin
 131.316     9.76121      Lin-Lin
 131.379     9.93215      Lin-Lin
 131.417     9.99426      Lin-Lin
 131.48      10.0304      Lin-Lin
 131.549     9.9989       Lin-Lin
 131.646     9.87466      Lin-Lin
 131.819     9.56928      Lin-Lin
 131.901     9.46436      Lin-Lin
 131.958     9.43915      Lin-Lin
 132.023     9.46938      Lin-Lin
 132.109     9.5901       Lin-Lin
 132.199     9.72966      Lin-Lin
 132.264     9.76929      Lin-Lin
 132.318     9.74355      Lin-Lin
 132.455     9.56093      Lin-Lin
 132.505     9.54197      Lin-Lin
 132.553     9.58006      Lin-Lin
 132.611     9.69561      Lin-Lin
 132.718     9.9511       Lin-Lin
 132.77      10.016       Lin-Lin
 132.79      10.0226      Lin-Lin
 132.83      10.0047      Lin-Lin
 132.892     9.90848      Lin-Lin
 132.983     9.67249      Lin-Lin
 133.093     9.34402      Lin-Lin
 133.146     9.22389      Lin-Lin
 133.179     9.1997       Lin-Lin
 133.211     9.24121      Lin-Lin
 133.232     9.32111      Lin-Lin
 133.251     9.43523      Lin-Lin
 133.27      9.59859      Lin-Lin
 133.288     9.81882      Lin-Lin
 133.307     10.1031      Lin-Lin
 133.324     10.4301      Lin-Lin
 133.342     10.8219      Lin-Lin
 133.359     11.2813      Lin-Lin
 133.377     11.8094      Lin-Lin
 133.397     12.5028      Lin-Lin
 133.417     13.2813      Lin-Lin
 133.442     14.3554      Lin-Lin
 133.465     15.4353      Lin-Lin
 133.539     19.0394      Lin-Lin
 133.563     20.1034      Lin-Lin
 133.585     20.9561      Lin-Lin
 133.608     21.7523      Lin-Lin
 133.63      22.3138      Lin-Lin
 133.648     22.6715      Lin-Lin
 133.666     22.8959      Lin-Lin
 133.683     22.9909      Lin-Lin
 133.691     22.9996      Lin-Lin
 133.713     22.8986      Lin-Lin
 133.737     22.6002      Lin-Lin
 133.762     22.1118      Lin-Lin
 133.786     21.478       Lin-Lin
 133.821     20.4002      Lin-Lin
 133.917     17.0824      Lin-Lin
 133.954     15.8972      Lin-Lin
 133.979     15.1978      Lin-Lin
 134.003     14.565       Lin-Lin
 134.036     13.8202      Lin-Lin
 134.061     13.3265      Lin-Lin
 134.095     12.7591      Lin-Lin
 134.129     12.2799      Lin-Lin
 134.162     11.8717      Lin-Lin
 134.199     11.4875      Lin-Lin
 134.236     11.1528      Lin-Lin
 134.285     10.7609      Lin-Lin
 134.359     10.2465      Lin-Lin
 134.447     9.69682      Lin-Lin
 134.564     9.03689      Lin-Lin
 134.621     8.75152      Lin-Lin
 134.676     8.51515      Lin-Lin
 134.717     8.38163      Lin-Lin
 134.758     8.29356      Lin-Lin
 134.797     8.26224      Lin-Lin
 134.835     8.29134      Lin-Lin
 134.874     8.3878       Lin-Lin
 134.905     8.51605      Lin-Lin
 134.944     8.74001      Lin-Lin
 134.983     9.03038      Lin-Lin
 135.017     9.32944      Lin-Lin
 135.058     9.74599      Lin-Lin
 135.135     10.6042      Lin-Lin
 135.281     12.2907      Lin-Lin
 135.347     12.9886      Lin-Lin
 135.4       13.4904      Lin-Lin
 135.445     13.8391      Lin-Lin
 135.493     14.1109      Lin-Lin
 135.53      14.2359      Lin-Lin
 135.567     14.2794      Lin-Lin
 135.603     14.2428      Lin-Lin
 135.628     14.1751      Lin-Lin
 135.674     13.9568      Lin-Lin
 135.721     13.6412      Lin-Lin
 135.781     13.1353      Lin-Lin
 135.863     12.4281      Lin-Lin
 135.907     12.1172      Lin-Lin
 135.942     11.955       Lin-Lin
 135.965     11.9032      Lin-Lin
 135.977     11.8972      Lin-Lin
 136         11.9301      Lin-Lin
 136.025     12.0378      Lin-Lin
 136.05      12.226       Lin-Lin
 136.078     12.5324      Lin-Lin
 136.1       12.8495      Lin-Lin
 136.122     13.2254      Lin-Lin
 136.155     13.8812      Lin-Lin
 136.25      15.9823      Lin-Lin
 136.282     16.6074      Lin-Lin
 136.309     17.0298      Lin-Lin
 136.333     17.3236      Lin-Lin
 136.358     17.5245      Lin-Lin
 136.382     17.6227      Lin-Lin
 136.39      17.6326      Lin-Lin
 136.415     17.5967      Lin-Lin
 136.446     17.4208      Lin-Lin
 136.469     17.2113      Lin-Lin
 136.505     16.766       Lin-Lin
 136.542     16.2334      Lin-Lin
 136.639     14.7457      Lin-Lin
 136.685     14.1153      Lin-Lin
 136.731     13.5635      Lin-Lin
 136.769     13.1664      Lin-Lin
 136.836     12.5604      Lin-Lin
 136.904     12.0428      Lin-Lin
 136.967     11.603       Lin-Lin
 137.029     11.2202      Lin-Lin
 137.07      11.0078      Lin-Lin
 137.106     10.8746      Lin-Lin
 137.135     10.8172      Lin-Lin
 137.15      10.813       Lin-Lin
 137.173     10.8441      Lin-Lin
 137.195     10.9277      Lin-Lin
 137.218     11.078       Lin-Lin
 137.243     11.3184      Lin-Lin
 137.267     11.649       Lin-Lin
 137.29      12.0454      Lin-Lin
 137.312     12.5079      Lin-Lin
 137.335     13.0436      Lin-Lin
 137.357     13.6527      Lin-Lin
 137.394     14.7352      Lin-Lin
 137.46      16.7974      Lin-Lin
 137.492     17.718       Lin-Lin
 137.517     18.3092      Lin-Lin
 137.534     18.6475      Lin-Lin
 137.555     18.9906      Lin-Lin
 137.576     19.2284      Lin-Lin
 137.599     19.3795      Lin-Lin
 137.612     19.4062      Lin-Lin
 137.634     19.3687      Lin-Lin
 137.653     19.254       Lin-Lin
 137.677     19.015       Lin-Lin
 137.713     18.4965      Lin-Lin
 137.736     18.0745      Lin-Lin
 137.837     16.1085      Lin-Lin
 137.873     15.4679      Lin-Lin
 137.909     14.9023      Lin-Lin
 137.948     14.3733      Lin-Lin
 137.988     13.9368      Lin-Lin
 138.014     13.6911      Lin-Lin
 138.064     13.3042      Lin-Lin
 138.114     13.0004      Lin-Lin
 138.183     12.6775      Lin-Lin
 138.251     12.4245      Lin-Lin
 138.374     12.0654      Lin-Lin
 138.626     11.4892      Lin-Lin
 138.837     11.0412      Lin-Lin
 138.916     10.9389      Lin-Lin
 138.969     10.9195      Lin-Lin
 139.039     10.9633      Lin-Lin
 139.213     11.2181      Lin-Lin
 139.279     11.2512      Lin-Lin
 139.327     11.2296      Lin-Lin
 139.4       11.1303      Lin-Lin
 139.546     10.8048      Lin-Lin
 139.718     10.4221      Lin-Lin
 139.83      10.2429      Lin-Lin
 139.916     10.1708      Lin-Lin
 139.961     10.1619      Lin-Lin
 140.043     10.2006      Lin-Lin
 140.129     10.3106      Lin-Lin
 140.35      10.7264      Lin-Lin
 140.426     10.8049      Lin-Lin
 140.464     10.8149      Lin-Lin
 140.534     10.7811      Lin-Lin
 140.618     10.6692      Lin-Lin
 140.806     10.2901      Lin-Lin
 141.038     9.77354      Lin-Lin
 141.177     9.40476      Lin-Lin
 141.275     9.09177      Lin-Lin
 141.362     8.76491      Lin-Lin
 141.478     8.31111      Lin-Lin
 141.534     8.14343      Lin-Lin
 141.575     8.07066      Lin-Lin
 141.6       8.05849      Lin-Lin
 141.632     8.08786      Lin-Lin
 141.661     8.16552      Lin-Lin
 141.69      8.29943      Lin-Lin
 141.714     8.45183      Lin-Lin
 141.74      8.67586      Lin-Lin
 141.766     8.95969      Lin-Lin
 141.793     9.3153       Lin-Lin
 141.819     9.73757      Lin-Lin
 141.845     10.2037      Lin-Lin
 141.874     10.824       Lin-Lin
 141.905     11.5658      Lin-Lin
 141.941     12.5083      Lin-Lin
 142.041     15.321       Lin-Lin
 142.073     16.1673      Lin-Lin
 142.106     16.8999      Lin-Lin
 142.136     17.4532      Lin-Lin
 142.16      17.7743      Lin-Lin
 142.182     17.9845      Lin-Lin
 142.204     18.1055      Lin-Lin
 142.226     18.1389      Lin-Lin
 142.248     18.089       Lin-Lin
 142.282     17.8746      Lin-Lin
 142.318     17.4815      Lin-Lin
 142.343     17.1368      Lin-Lin
 142.469     15.1769      Lin-Lin
 142.512     14.5856      Lin-Lin
 142.556     14.0637      Lin-Lin
 142.606     13.5748      Lin-Lin
 142.654     13.1997      Lin-Lin
 142.714     12.8369      Lin-Lin
 142.776     12.539       Lin-Lin
 142.852     12.2531      Lin-Lin
 142.962     11.9422      Lin-Lin
 143.12      11.6189      Lin-Lin
 143.277     11.3646      Lin-Lin
 143.86      10.5617      Lin-Lin
 144.382     9.83906      Lin-Lin
 144.587     9.49945      Lin-Lin
 144.724     9.21913      Lin-Lin
 144.838     8.93254      Lin-Lin
 144.985     8.49255      Lin-Lin
 145.063     8.25935      Lin-Lin
 145.104     8.16911      Lin-Lin
 145.137     8.12801      Lin-Lin
 145.149     8.12245      Lin-Lin
 145.186     8.14778      Lin-Lin
 145.211     8.20742      Lin-Lin
 145.24      8.33449      Lin-Lin
 145.266     8.50286      Lin-Lin
 145.292     8.73027      Lin-Lin
 145.318     9.02036      Lin-Lin
 145.344     9.37437      Lin-Lin
 145.361     9.64519      Lin-Lin
 145.388     10.1328      Lin-Lin
 145.416     10.6794      Lin-Lin
 145.444     11.2724      Lin-Lin
 145.534     13.3256      Lin-Lin
 145.575     14.1996      Lin-Lin
 145.607     14.7869      Lin-Lin
 145.638     15.2748      Lin-Lin
 145.671     15.68        Lin-Lin
 145.704     15.9683      Lin-Lin
 145.739     16.1505      Lin-Lin
 145.769     16.2076      Lin-Lin
 145.778     16.2082      Lin-Lin
 145.815     16.136       Lin-Lin
 145.854     15.9498      Lin-Lin
 145.9       15.614       Lin-Lin
 145.964     15.0033      Lin-Lin
 146.095     13.6142      Lin-Lin
 146.151     13.0838      Lin-Lin
 146.214     12.5774      Lin-Lin
 146.276     12.1576      Lin-Lin
 146.346     11.7712      Lin-Lin
 146.416     11.4503      Lin-Lin
 146.515     11.0635      Lin-Lin
 146.807     10.033       Lin-Lin
 146.878     9.81364      Lin-Lin
 146.919     9.72494      Lin-Lin
 146.962     9.69114      Lin-Lin
 146.994     9.72327      Lin-Lin
 147.019     9.79125      Lin-Lin
 147.044     9.90313      Lin-Lin
 147.069     10.066       Lin-Lin
 147.095     10.2819      Lin-Lin
 147.124     10.6         Lin-Lin
 147.149     10.9255      Lin-Lin
 147.186     11.4952      Lin-Lin
 147.241     12.4322      Lin-Lin
 147.301     13.4735      Lin-Lin
 147.337     14.0068      Lin-Lin
 147.368     14.3668      Lin-Lin
 147.396     14.6057      Lin-Lin
 147.418     14.7307      Lin-Lin
 147.45      14.8058      Lin-Lin
 147.477     14.7769      Lin-Lin
 147.505     14.6681      Lin-Lin
 147.535     14.4766      Lin-Lin
 147.571     14.1745      Lin-Lin
 147.717     12.6823      Lin-Lin
 147.777     12.1651      Lin-Lin
 147.822     11.8379      Lin-Lin
 147.89      11.4402      Lin-Lin
 147.966     11.0937      Lin-Lin
 148.078     10.6871      Lin-Lin
 148.345     9.83001      Lin-Lin
 148.539     9.15976      Lin-Lin
 148.598     8.99253      Lin-Lin
 148.643     8.90283      Lin-Lin
 148.689     8.86448      Lin-Lin
 148.734     8.89323      Lin-Lin
 148.765     8.95836      Lin-Lin
 148.797     9.06689      Lin-Lin
 148.834     9.24857      Lin-Lin
 148.879     9.54932      Lin-Lin
 148.918     9.86928      Lin-Lin
 148.946     10.1227      Lin-Lin
 149.016     10.8382      Lin-Lin
 149.092     11.6081      Lin-Lin
 149.148     12.1148      Lin-Lin
 149.195     12.4526      Lin-Lin
 149.231     12.6463      Lin-Lin
 149.273     12.7961      Lin-Lin
 149.309     12.8562      Lin-Lin
 149.323     12.8625      Lin-Lin
 149.368     12.8233      Lin-Lin
 149.419     12.6808      Lin-Lin
 149.484     12.3933      Lin-Lin
 149.596     11.8244      Lin-Lin
 149.641     11.631       Lin-Lin
 149.694     11.478       Lin-Lin
 149.734     11.4215      Lin-Lin
 149.747     11.4143      Lin-Lin
 149.799     11.4414      Lin-Lin
 149.849     11.5363      Lin-Lin
 149.989     11.9404      Lin-Lin
 150.053     12.0645      Lin-Lin
 150.114     12.1021      Lin-Lin
 150.173     12.072       Lin-Lin
 150.402     11.7937      Lin-Lin
 150.552     11.6274      Lin-Lin
 150.655     11.4418      Lin-Lin
 150.857     11.0249      Lin-Lin
 151.122     10.5959      Lin-Lin
 151.316     10.1916      Lin-Lin
 151.383     10.1102      Lin-Lin
 151.415     10.1024      Lin-Lin
 151.471     10.1492      Lin-Lin
 151.515     10.2433      Lin-Lin
 151.581     10.4582      Lin-Lin
 151.687     10.855       Lin-Lin
 151.737     10.9867      Lin-Lin
 151.788     11.0493      Lin-Lin
 151.803     11.0534      Lin-Lin
 151.844     11.0318      Lin-Lin
 151.91      10.913       Lin-Lin
 152.142     10.2625      Lin-Lin
 152.275     9.97175      Lin-Lin
 152.498     9.53144      Lin-Lin
 152.602     9.29633      Lin-Lin
 152.714     8.99858      Lin-Lin
 152.901     8.40567      Lin-Lin
 152.954     8.28265      Lin-Lin
 152.985     8.24844      Lin-Lin
 152.999     8.24731      Lin-Lin
 153.027     8.27839      Lin-Lin
 153.055     8.36389      Lin-Lin
 153.076     8.471        Lin-Lin
 153.097     8.62034      Lin-Lin
 153.118     8.81618      Lin-Lin
 153.139     9.06188      Lin-Lin
 153.16      9.35958      Lin-Lin
 153.18      9.70988      Lin-Lin
 153.194     9.97209      Lin-Lin
 153.221     10.5287      Lin-Lin
 153.247     11.1542      Lin-Lin
 153.279     11.9565      Lin-Lin
 153.354     14.0005      Lin-Lin
 153.387     14.7896      Lin-Lin
 153.414     15.382       Lin-Lin
 153.437     15.7947      Lin-Lin
 153.458     16.1045      Lin-Lin
 153.481     16.3468      Lin-Lin
 153.502     16.4959      Lin-Lin
 153.529     16.571       Lin-Lin
 153.534     16.5716      Lin-Lin
 153.555     16.5289      Lin-Lin
 153.588     16.3323      Lin-Lin
 153.625     15.9622      Lin-Lin
 153.668     15.3896      Lin-Lin
 153.775     13.7967      Lin-Lin
 153.828     13.0868      Lin-Lin
 153.868     12.6276      Lin-Lin
 153.919     12.135       Lin-Lin
 153.975     11.6935      Lin-Lin
 154.031     11.3361      Lin-Lin
 154.101     10.9764      Lin-Lin
 154.207     10.5244      Lin-Lin
 154.37      9.92753      Lin-Lin
 154.464     9.63844      Lin-Lin
 154.523     9.50931      Lin-Lin
 154.567     9.45991      Lin-Lin
 154.591     9.45332      Lin-Lin
 154.634     9.48149      Lin-Lin
 154.688     9.58584      Lin-Lin
 154.761     9.81254      Lin-Lin
 154.845     10.0815      Lin-Lin
 154.901     10.1952      Lin-Lin
 154.946     10.2243      Lin-Lin
 154.988     10.1982      Lin-Lin
 155.033     10.1205      Lin-Lin
 155.115     9.89805      Lin-Lin
 155.201     9.65716      Lin-Lin
 155.255     9.55774      Lin-Lin
 155.291     9.53268      Lin-Lin
 155.329     9.54782      Lin-Lin
 155.368     9.61438      Lin-Lin
 155.406     9.72828      Lin-Lin
 155.464     9.98216      Lin-Lin
 155.579     10.5929      Lin-Lin
 155.626     10.7773      Lin-Lin
 155.666     10.8703      Lin-Lin
 155.69      10.892       Lin-Lin
 155.73      10.8732      Lin-Lin
 155.774     10.7853      Lin-Lin
 155.878     10.4837      Lin-Lin
 155.918     10.4127      Lin-Lin
 155.938     10.3998      Lin-Lin
 155.981     10.4317      Lin-Lin
 156.021     10.5313      Lin-Lin
 156.072     10.7421      Lin-Lin
 156.162     11.1688      Lin-Lin
 156.204     11.3035      Lin-Lin
 156.241     11.3553      Lin-Lin
 156.253     11.3571      Lin-Lin
 156.282     11.3322      Lin-Lin
 156.324     11.2267      Lin-Lin
 156.414     10.8956      Lin-Lin
 156.455     10.8052      Lin-Lin
 156.464     10.799       Lin-Lin
 156.491     10.8208      Lin-Lin
 156.519     10.9141      Lin-Lin
 156.546     11.0882      Lin-Lin
 156.573     11.3489      Lin-Lin
 156.592     11.571       Lin-Lin
 156.619     11.9671      Lin-Lin
 156.646     12.434       Lin-Lin
 156.691     13.3295      Lin-Lin
 156.755     14.6563      Lin-Lin
 156.789     15.2721      Lin-Lin
 156.814     15.6558      Lin-Lin
 156.84      15.9772      Lin-Lin
 156.862     16.1692      Lin-Lin
 156.888     16.3025      Lin-Lin
 156.91      16.3317      Lin-Lin
 156.939     16.2593      Lin-Lin
 156.971     16.0471      Lin-Lin
 157.01      15.6476      Lin-Lin
 157.055     15.0355      Lin-Lin
 157.143     13.7632      Lin-Lin
 157.181     13.2743      Lin-Lin
 157.221     12.8467      Lin-Lin
 157.254     12.5624      Lin-Lin
 157.294     12.308       Lin-Lin
 157.328     12.1583      Lin-Lin
 157.374     12.0384      Lin-Lin
 157.446     11.9694      Lin-Lin
 157.55      11.8984      Lin-Lin
 157.61      11.7876      Lin-Lin
 157.67      11.6126      Lin-Lin
 157.748     11.3125      Lin-Lin
 157.891     10.7234      Lin-Lin
 157.98      10.395       Lin-Lin
 158.069     10.112       Lin-Lin
 158.14      9.92602      Lin-Lin
 158.211     9.79162      Lin-Lin
 158.278     9.72953      Lin-Lin
 158.3       9.72491      Lin-Lin
 158.365     9.75839      Lin-Lin
 158.449     9.8936       Lin-Lin
 158.6       10.2149      Lin-Lin
 158.658     10.3019      Lin-Lin
 158.734     10.3589      Lin-Lin
 158.803     10.3692      Lin-Lin
 158.917     10.3639      Lin-Lin
 159.048     10.4135      Lin-Lin
 159.28      10.585       Lin-Lin
 159.322     10.5943      Lin-Lin
 159.396     10.577       Lin-Lin
 159.513     10.4671      Lin-Lin
 159.65      10.3102      Lin-Lin
 159.732     10.2877      Lin-Lin
 159.824     10.3531      Lin-Lin
 159.931     10.4535      Lin-Lin
 159.957     10.4603      Lin-Lin
 160.019     10.4245      Lin-Lin
 160.061     10.3516      Lin-Lin
 160.12      10.1844      Lin-Lin
 160.191     9.90366      Lin-Lin
 160.306     9.38334      Lin-Lin
 160.355     9.19551      Lin-Lin
 160.393     9.10124      Lin-Lin
 160.421     9.07757      Lin-Lin
 160.449     9.11231      Lin-Lin
 160.468     9.17779      Lin-Lin
 160.486     9.2851       Lin-Lin
 160.502     9.41309      Lin-Lin
 160.518     9.58067      Lin-Lin
 160.534     9.79275      Lin-Lin
 160.549     10.0543      Lin-Lin
 160.565     10.3702      Lin-Lin
 160.581     10.7451      Lin-Lin
 160.597     11.1832      Lin-Lin
 160.612     11.6883      Lin-Lin
 160.627     12.234       Lin-Lin
 160.642     12.8446      Lin-Lin
 160.657     13.5206      Lin-Lin
 160.672     14.2615      Lin-Lin
 160.687     15.0656      Lin-Lin
 160.71      16.3829      Lin-Lin
 160.733     17.818       Lin-Lin
 160.757     19.4513      Lin-Lin
 160.826     24.3611      Lin-Lin
 160.85      26.021       Lin-Lin
 160.871     27.2917      Lin-Lin
 160.891     28.4314      Lin-Lin
 160.911     29.4109      Lin-Lin
 160.934     30.2656      Lin-Lin
 160.949     30.7278      Lin-Lin
 160.967     31.0803      Lin-Lin
 160.987     31.2949      Lin-Lin
 160.996     31.3224      Lin-Lin
 161.015     31.2352      Lin-Lin
 161.033     30.9878      Lin-Lin
 161.056     30.4335      Lin-Lin
 161.074     29.8676      Lin-Lin
 161.102     28.7195      Lin-Lin
 161.137     27.0613      Lin-Lin
 161.18      24.7045      Lin-Lin
 161.218     22.6262      Lin-Lin
 161.256     20.6643      Lin-Lin
 161.285     19.3251      Lin-Lin
 161.313     18.1239      Lin-Lin
 161.335     17.327       Lin-Lin
 161.356     16.6111      Lin-Lin
 161.377     15.9733      Lin-Lin
 161.398     15.4093      Lin-Lin
 161.426     14.7618      Lin-Lin
 161.448     14.3299      Lin-Lin
 161.481     13.786       Lin-Lin
 161.514     13.3451      Lin-Lin
 161.548     12.9851      Lin-Lin
 161.581     12.6877      Lin-Lin
 161.63      12.3276      Lin-Lin
 161.694     11.9668      Lin-Lin
 161.777     11.6062      Lin-Lin
 161.842     11.3774      Lin-Lin
 161.959     11.0405      Lin-Lin
 162.079     10.7782      Lin-Lin
 162.181     10.6199      Lin-Lin
 162.284     10.5346      Lin-Lin
 162.333     10.5206      Lin-Lin
 162.464     10.5469      Lin-Lin
 162.617     10.5885      Lin-Lin
 162.715     10.5429      Lin-Lin
 162.805     10.4238      Lin-Lin
 162.871     10.2879      Lin-Lin
 162.945     10.0896      Lin-Lin
 163.146     9.44307      Lin-Lin
 163.2       9.30769      Lin-Lin
 163.239     9.25492      Lin-Lin
 163.264     9.24795      Lin-Lin
 163.299     9.28513      Lin-Lin
 163.327     9.36117      Lin-Lin
 163.355     9.48445      Lin-Lin
 163.383     9.65924      Lin-Lin
 163.411     9.88787      Lin-Lin
 163.439     10.1702      Lin-Lin
 163.475     10.6122      Lin-Lin
 163.515     11.1809      Lin-Lin
 163.629     12.9519      Lin-Lin
 163.673     13.5425      Lin-Lin
 163.701     13.8538      Lin-Lin
 163.737     14.1644      Lin-Lin
 163.765     14.3247      Lin-Lin
 163.793     14.4156      Lin-Lin
 163.812     14.4388      Lin-Lin
 163.849     14.4029      Lin-Lin
 163.886     14.2724      Lin-Lin
 163.924     14.0695      Lin-Lin
