#LIBRARY    ENDF/B-VIII.b4
#REACTION   U-235(N,G)U-236,SIG
#NUCLEUS    U-235
#MF         3
#MT         102
#E,eV        Sig,b        Interpolation
 231.474     30.1902      Lin-Lin
 231.549     27.4933      Lin-Lin
 231.589     25.8942      Lin-Lin
 231.626     24.2629      Lin-Lin
 231.663     22.4941      Lin-Lin
 231.722     19.4925      Lin-Lin
 231.79      15.9979      Lin-Lin
 231.824     14.3382      Lin-Lin
 231.847     13.2892      Lin-Lin
 231.87      12.2955      Lin-Lin
 231.895     11.251       Lin-Lin
 231.921     10.2897      Lin-Lin
 231.94      9.62483      Lin-Lin
 231.959     9.00853      Lin-Lin
 231.978     8.45497      Lin-Lin
 231.995     7.97307      Lin-Lin
 232.013     7.52958      Lin-Lin
 232.029     7.14822      Lin-Lin
 232.049     6.72544      Lin-Lin
 232.068     6.36668      Lin-Lin
 232.087     6.04469      Lin-Lin
 232.106     5.75748      Lin-Lin
 232.125     5.50611      Lin-Lin
 232.143     5.28784      Lin-Lin
 232.162     5.09796      Lin-Lin
 232.18      4.93548      Lin-Lin
 232.198     4.79966      Lin-Lin
 232.217     4.69014      Lin-Lin
 232.235     4.60685      Lin-Lin
 232.254     4.5501       Lin-Lin
 232.27      4.52204      Lin-Lin
 232.282     4.51617      Lin-Lin
 232.301     4.53075      Lin-Lin
 232.316     4.56523      Lin-Lin
 232.331     4.621        Lin-Lin
 232.346     4.69911      Lin-Lin
 232.361     4.80067      Lin-Lin
 232.376     4.9269       Lin-Lin
 232.392     5.08947      Lin-Lin
 232.409     5.29522      Lin-Lin
 232.426     5.53732      Lin-Lin
 232.443     5.81755      Lin-Lin
 232.46      6.13751      Lin-Lin
 232.477     6.49866      Lin-Lin
 232.494     6.90215      Lin-Lin
 232.511     7.3488       Lin-Lin
 232.526     7.76833      Lin-Lin
 232.544     8.34193      Lin-Lin
 232.563     8.96585      Lin-Lin
 232.581     9.63838      Lin-Lin
 232.606     10.6061      Lin-Lin
 232.627     11.485       Lin-Lin
 232.652     12.6297      Lin-Lin
 232.695     14.6136      Lin-Lin
 232.751     17.2821      Lin-Lin
 232.777     18.44        Lin-Lin
 232.803     19.5159      Lin-Lin
 232.832     20.5905      Lin-Lin
 232.859     21.438       Lin-Lin
 232.885     22.068       Lin-Lin
 232.91      22.4906      Lin-Lin
 232.93      22.6828      Lin-Lin
 232.951     22.7502      Lin-Lin
 232.968     22.6998      Lin-Lin
 232.992     22.4807      Lin-Lin
 233.015     22.0941      Lin-Lin
 233.034     21.6549      Lin-Lin
 233.054     21.1164      Lin-Lin
 233.083     20.1444      Lin-Lin
 233.115     18.8761      Lin-Lin
 233.152     17.2477      Lin-Lin
 233.236     13.3691      Lin-Lin
 233.268     11.963       Lin-Lin
 233.292     10.982       Lin-Lin
 233.316     10.0817      Lin-Lin
 233.332     9.53196      Lin-Lin
 233.348     9.02567      Lin-Lin
 233.365     8.56474      Lin-Lin
 233.381     8.15068      Lin-Lin
 233.395     7.82924      Lin-Lin
 233.413     7.47215      Lin-Lin
 233.431     7.17466      Lin-Lin
 233.448     6.93632      Lin-Lin
 233.466     6.75625      Lin-Lin
 233.484     6.63306      Lin-Lin
 233.499     6.57423      Lin-Lin
 233.515     6.54888      Lin-Lin
 233.532     6.56828      Lin-Lin
 233.542     6.59863      Lin-Lin
 233.561     6.69928      Lin-Lin
 233.578     6.82871      Lin-Lin
 233.594     6.99379      Lin-Lin
 233.617     7.26417      Lin-Lin
 233.639     7.585        Lin-Lin
 233.661     7.9481       Lin-Lin
 233.695     8.5526       Lin-Lin
 233.786     10.3289      Lin-Lin
 233.816     10.8502      Lin-Lin
 233.842     11.2822      Lin-Lin
 233.869     11.6454      Lin-Lin
 233.894     11.9327      Lin-Lin
 233.921     12.1537      Lin-Lin
 233.944     12.2672      Lin-Lin
 233.966     12.3166      Lin-Lin
 233.975     12.3186      Lin-Lin
 233.994     12.2883      Lin-Lin
 234.022     12.1616      Lin-Lin
 234.048     11.9639      Lin-Lin
 234.079     11.6238      Lin-Lin
 234.103     11.3133      Lin-Lin
 234.128     10.924       Lin-Lin
 234.167     10.2652      Lin-Lin
 234.218     9.29717      Lin-Lin
 234.322     7.25433      Lin-Lin
 234.367     6.40317      Lin-Lin
 234.405     5.73603      Lin-Lin
 234.439     5.18199      Lin-Lin
 234.474     4.62721      Lin-Lin
 234.498     4.28933      Lin-Lin
 234.521     3.97018      Lin-Lin
 234.547     3.63201      Lin-Lin
 234.574     3.31957      Lin-Lin
 234.593     3.1043       Lin-Lin
 234.613     2.904        Lin-Lin
 234.633     2.7189       Lin-Lin
 234.652     2.54917      Lin-Lin
 234.672     2.3949       Lin-Lin
 234.689     2.27371      Lin-Lin
 234.71      2.1404       Lin-Lin
 234.726     2.05039      Lin-Lin
 234.742     1.96782      Lin-Lin
 234.759     1.89559      Lin-Lin
 234.775     1.83346      Lin-Lin
 234.792     1.78111      Lin-Lin
 234.808     1.73818      Lin-Lin
 234.824     1.7057       Lin-Lin
 234.84      1.68102      Lin-Lin
 234.86      1.65973      Lin-Lin
 234.881     1.65028      Lin-Lin
 234.891     1.64953      Lin-Lin
 234.911     1.6553       Lin-Lin
 234.932     1.66977      Lin-Lin
 234.952     1.69236      Lin-Lin
 234.984     1.73794      Lin-Lin
 235.015     1.79325      Lin-Lin
 235.099     1.95112      Lin-Lin
 235.135     2.00745      Lin-Lin
 235.165     2.04267      Lin-Lin
 235.191     2.06154      Lin-Lin
 235.222     2.06911      Lin-Lin
 235.252     2.05957      Lin-Lin
 235.277     2.03828      Lin-Lin
 235.301     2.0063       Lin-Lin
 235.326     1.96368      Lin-Lin
 235.354     1.90071      Lin-Lin
 235.379     1.836        Lin-Lin
 235.407     1.75746      Lin-Lin
 235.451     1.61729      Lin-Lin
 235.545     1.29986      Lin-Lin
 235.576     1.19951      Lin-Lin
 235.607     1.10569      Lin-Lin
 235.638     1.02263      Lin-Lin
 235.668     0.949223     Lin-Lin
 235.688     0.905075     Lin-Lin
 235.709     0.86185      Lin-Lin
 235.732     0.820567     Lin-Lin
 235.755     0.784515     Lin-Lin
 235.778     0.753608     Lin-Lin
 235.797     0.731614     Lin-Lin
 235.82      0.709662     Lin-Lin
 235.844     0.692691     Lin-Lin
 235.867     0.680666     Lin-Lin
 235.89      0.673633     Lin-Lin
 235.914     0.671739     Lin-Lin
 235.929     0.673446     Lin-Lin
 235.949     0.679494     Lin-Lin
 235.969     0.690207     Lin-Lin
 235.99      0.706071     Lin-Lin
 236.005     0.721717     Lin-Lin
 236.019     0.740257     Lin-Lin
 236.034     0.762077     Lin-Lin
 236.048     0.787818     Lin-Lin
 236.063     0.817898     Lin-Lin
 236.077     0.852782     Lin-Lin
 236.092     0.892995     Lin-Lin
 236.106     0.939105     Lin-Lin
 236.121     0.991747     Lin-Lin
 236.135     1.05161      Lin-Lin
 236.149     1.11942      Lin-Lin
 236.164     1.19598      Lin-Lin
 236.178     1.28213      Lin-Lin
 236.193     1.37874      Lin-Lin
 236.207     1.48672      Lin-Lin
 236.222     1.607        Lin-Lin
 236.236     1.74054      Lin-Lin
 236.248     1.86009      Lin-Lin
 236.262     2.01453      Lin-Lin
 236.276     2.18376      Lin-Lin
 236.29      2.36855      Lin-Lin
 236.304     2.57032      Lin-Lin
 236.318     2.78986      Lin-Lin
 236.332     3.02874      Lin-Lin
 236.348     3.33057      Lin-Lin
 236.363     3.60796      Lin-Lin
 236.377     3.90375      Lin-Lin
 236.392     4.23721      Lin-Lin
 236.406     4.59072      Lin-Lin
 236.423     5.00067      Lin-Lin
 236.447     5.65591      Lin-Lin
 236.472     6.35322      Lin-Lin
 236.501     7.21457      Lin-Lin
 236.574     9.45408      Lin-Lin
 236.609     10.4499      Lin-Lin
 236.638     11.1969      Lin-Lin
 236.659     11.6849      Lin-Lin
 236.678     12.0565      Lin-Lin
 236.7       12.4123      Lin-Lin
 236.719     12.6474      Lin-Lin
 236.735     12.7895      Lin-Lin
 236.751     12.8761      Lin-Lin
 236.769     12.9102      Lin-Lin
 236.783     12.8891      Lin-Lin
 236.801     12.7982      Lin-Lin
 236.823     12.5969      Lin-Lin
 236.841     12.3666      Lin-Lin
 236.862     11.9984      Lin-Lin
 236.882     11.6136      Lin-Lin
 236.904     11.1035      Lin-Lin
 236.929     10.4293      Lin-Lin
 236.964     9.44676      Lin-Lin
 237.051     6.78701      Lin-Lin
 237.076     6.0438       Lin-Lin
 237.099     5.42851      Lin-Lin
 237.116     4.99204      Lin-Lin
 237.132     4.57935      Lin-Lin
 237.149     4.19209      Lin-Lin
 237.167     3.81295      Lin-Lin
 237.184     3.46379      Lin-Lin
 237.196     3.24773      Lin-Lin
 237.208     3.04497      Lin-Lin
 237.22      2.85536      Lin-Lin
 237.231     2.67865      Lin-Lin
 237.243     2.51456      Lin-Lin
 237.255     2.36272      Lin-Lin
 237.267     2.22273      Lin-Lin
 237.279     2.09417      Lin-Lin
 237.29      1.97655      Lin-Lin
 237.302     1.86938      Lin-Lin
 237.314     1.77215      Lin-Lin
 237.326     1.68435      Lin-Lin
 237.337     1.60545      Lin-Lin
 237.35      1.5316       Lin-Lin
 237.362     1.46639      Lin-Lin
 237.374     1.40924      Lin-Lin
 237.387     1.35957      Lin-Lin
 237.402     1.30718      Lin-Lin
 237.418     1.2646       Lin-Lin
 237.433     1.23089      Lin-Lin
 237.449     1.20516      Lin-Lin
 237.464     1.18659      Lin-Lin
 237.483     1.17263      Lin-Lin
 237.503     1.1667       Lin-Lin
 237.51      1.16663      Lin-Lin
 237.531     1.17177      Lin-Lin
 237.552     1.18485      Lin-Lin
 237.571     1.20118      Lin-Lin
 237.599     1.23406      Lin-Lin
 237.623     1.26849      Lin-Lin
 237.651     1.31459      Lin-Lin
 237.693     1.39364      Lin-Lin
 237.755     1.5231       Lin-Lin
 237.846     1.71943      Lin-Lin
 237.892     1.80764      Lin-Lin
 237.925     1.86273      Lin-Lin
 237.958     1.90762      Lin-Lin
 237.993     1.94131      Lin-Lin
 238.021     1.95795      Lin-Lin
 238.051     1.96441      Lin-Lin
 238.085     1.95704      Lin-Lin
 238.112     1.94031      Lin-Lin
 238.139     1.91446      Lin-Lin
 238.167     1.87893      Lin-Lin
 238.196     1.83396      Lin-Lin
 238.24      1.75394      Lin-Lin
 238.287     1.65429      Lin-Lin
 238.368     1.47747      Lin-Lin
 238.418     1.37663      Lin-Lin
 238.458     1.30292      Lin-Lin
 238.488     1.25257      Lin-Lin
 238.519     1.20839      Lin-Lin
 238.55      1.17075      Lin-Lin
 238.581     1.13979      Lin-Lin
 238.611     1.11556      Lin-Lin
 238.642     1.09794      Lin-Lin
 238.673     1.08677      Lin-Lin
 238.705     1.08173      Lin-Lin
 238.721     1.08158      Lin-Lin
 238.753     1.08604      Lin-Lin
 238.786     1.09643      Lin-Lin
 238.818     1.11224      Lin-Lin
 238.867     1.14475      Lin-Lin
 238.916     1.18562      Lin-Lin
 239.069     1.33252      Lin-Lin
 239.124     1.3776       Lin-Lin
 239.16      1.40078      Lin-Lin
 239.208     1.42246      Lin-Lin
 239.251     1.4319       Lin-Lin
 239.272     1.43302      Lin-Lin
 239.317     1.4281       Lin-Lin
 239.356     1.41664      Lin-Lin
 239.407     1.39344      Lin-Lin
 239.439     1.37495      Lin-Lin
 239.605     1.2709       Lin-Lin
 239.667     1.2385       Lin-Lin
 239.73      1.21387      Lin-Lin
 239.793     1.19761      Lin-Lin
 239.856     1.18971      Lin-Lin
 239.887     1.18888      Lin-Lin
 239.949     1.19351      Lin-Lin
 240.001     1.2042       Lin-Lin
 240.052     1.22205      Lin-Lin
 240.104     1.24851      Lin-Lin
 240.142     1.27526      Lin-Lin
 240.181     1.3093       Lin-Lin
 240.219     1.35226      Lin-Lin
 240.245     1.3869       Lin-Lin
 240.271     1.42726      Lin-Lin
 240.297     1.4743       Lin-Lin
 240.322     1.52921      Lin-Lin
 240.349     1.59631      Lin-Lin
 240.37      1.65687      Lin-Lin
 240.391     1.7258       Lin-Lin
 240.412     1.80437      Lin-Lin
 240.433     1.894        Lin-Lin
 240.454     1.99631      Lin-Lin
 240.475     2.11316      Lin-Lin
 240.496     2.2466       Lin-Lin
 240.517     2.39895      Lin-Lin
 240.531     2.51225      Lin-Lin
 240.545     2.63588      Lin-Lin
 240.564     2.82569      Lin-Lin
 240.58      3.00193      Lin-Lin
 240.596     3.19612      Lin-Lin
 240.612     3.40969      Lin-Lin
 240.628     3.64417      Lin-Lin
 240.644     3.901        Lin-Lin
 240.66      4.18169      Lin-Lin
 240.677     4.48761      Lin-Lin
 240.693     4.82007      Lin-Lin
 240.709     5.18027      Lin-Lin
 240.725     5.56926      Lin-Lin
 240.744     6.07832      Lin-Lin
 240.765     6.68097      Lin-Lin
 240.786     7.33587      Lin-Lin
 240.808     8.0423       Lin-Lin
 240.829     8.79817      Lin-Lin
 240.854     9.75107      Lin-Lin
 240.886     11.081       Lin-Lin
 240.93      12.9566      Lin-Lin
 240.991     15.6536      Lin-Lin
 241.028     17.1742      Lin-Lin
 241.057     18.2248      Lin-Lin
 241.08      18.9835      Lin-Lin
 241.103     19.6388      Lin-Lin
 241.122     20.1011      Lin-Lin
 241.141     20.4703      Lin-Lin
 241.163     20.7592      Lin-Lin
 241.184     20.9232      Lin-Lin
 241.2       20.9618      Lin-Lin
 241.22      20.9049      Lin-Lin
 241.239     20.7397      Lin-Lin
 241.258     20.4731      Lin-Lin
 241.277     20.113       Lin-Lin
 241.296     19.6624      Lin-Lin
 241.315     19.1283      Lin-Lin
 241.343     18.1888      Lin-Lin
 241.375     16.9849      Lin-Lin
 241.413     15.3828      Lin-Lin
 241.498     11.5265      Lin-Lin
 241.529     10.1978      Lin-Lin
 241.55      9.35279      Lin-Lin
 241.57      8.54803      Lin-Lin
 241.594     7.67581      Lin-Lin
 241.609     7.13048      Lin-Lin
 241.625     6.61525      Lin-Lin
 241.641     6.13069      Lin-Lin
 241.657     5.67693      Lin-Lin
 241.672     5.25386      Lin-Lin
 241.688     4.86096      Lin-Lin
 241.702     4.53251      Lin-Lin
 241.715     4.25999      Lin-Lin
 241.727     4.00517      Lin-Lin
 241.74      3.76739      Lin-Lin
 241.753     3.54598      Lin-Lin
 241.765     3.3402       Lin-Lin
 241.778     3.1493       Lin-Lin
 241.79      2.9725       Lin-Lin
 241.803     2.80904      Lin-Lin
 241.816     2.65811      Lin-Lin
 241.828     2.51897      Lin-Lin
 241.841     2.39083      Lin-Lin
 241.853     2.27298      Lin-Lin
 241.866     2.16469      Lin-Lin
 241.879     2.06527      Lin-Lin
 241.897     1.93135      Lin-Lin
 241.913     1.83616      Lin-Lin
 241.928     1.75046      Lin-Lin
 241.943     1.67336      Lin-Lin
 241.958     1.60401      Lin-Lin
 241.973     1.54164      Lin-Lin
 241.996     1.45965      Lin-Lin
 242.018     1.38969      Lin-Lin
 242.041     1.32997      Lin-Lin
 242.064     1.27897      Lin-Lin
 242.086     1.23541      Lin-Lin
 242.109     1.19822      Lin-Lin
 242.139     1.15706      Lin-Lin
 242.163     1.12995      Lin-Lin
 242.2       1.0976       Lin-Lin
 242.236     1.0737       Lin-Lin
 242.272     1.05695      Lin-Lin
 242.309     1.04641      Lin-Lin
 242.351     1.04104      Lin-Lin
 242.369     1.0408       Lin-Lin
 242.405     1.04373      Lin-Lin
 242.459     1.05595      Lin-Lin
 242.514     1.07658      Lin-Lin
 242.568     1.10457      Lin-Lin
 242.622     1.13887      Lin-Lin
 242.684     1.1848       Lin-Lin
 242.747     1.23572      Lin-Lin
 242.915     1.3811       Lin-Lin
 243.001     1.44907      Lin-Lin
 243.061     1.48847      Lin-Lin
 243.116     1.51753      Lin-Lin
 243.175     1.53863      Lin-Lin
 243.234     1.54917      Lin-Lin
 243.264     1.55062      Lin-Lin
 243.319     1.54715      Lin-Lin
 243.394     1.53323      Lin-Lin
 243.56      1.49243      Lin-Lin
 243.656     1.47878      Lin-Lin
 243.711     1.4765       Lin-Lin
 243.796     1.48006      Lin-Lin
 244.028     1.50524      Lin-Lin
 244.072     1.50636      Lin-Lin
 244.13      1.50323      Lin-Lin
 244.188     1.49376      Lin-Lin
 244.245     1.47716      Lin-Lin
 244.313     1.44858      Lin-Lin
 244.388     1.40694      Lin-Lin
 244.511     1.3334       Lin-Lin
 244.555     1.3128       Lin-Lin
 244.593     1.30209      Lin-Lin
 244.619     1.2997       Lin-Lin
 244.644     1.30209      Lin-Lin
 244.669     1.3102       Lin-Lin
 244.694     1.32501      Lin-Lin
 244.72      1.3476       Lin-Lin
 244.745     1.37909      Lin-Lin
 244.767     1.41552      Lin-Lin
 244.79      1.46076      Lin-Lin
 244.812     1.5157       Lin-Lin
 244.835     1.5812       Lin-Lin
 244.857     1.65812      Lin-Lin
 244.88      1.74724      Lin-Lin
 244.902     1.8493       Lin-Lin
 244.925     1.96491      Lin-Lin
 244.946     2.08605      Lin-Lin
 244.967     2.21977      Lin-Lin
 244.988     2.36614      Lin-Lin
 245.009     2.52503      Lin-Lin
 245.037     2.75572      Lin-Lin
 245.065     3.00215      Lin-Lin
 245.092     3.26557      Lin-Lin
 245.134     3.68528      Lin-Lin
 245.223     4.61911      Lin-Lin
 245.25      4.88585      Lin-Lin
 245.282     5.18173      Lin-Lin
 245.307     5.38288      Lin-Lin
 245.332     5.56297      Lin-Lin
 245.357     5.71196      Lin-Lin
 245.378     5.80827      Lin-Lin
 245.402     5.8903       Lin-Lin
 245.43      5.9392       Lin-Lin
 245.444     5.94556      Lin-Lin
 245.462     5.93559      Lin-Lin
 245.489     5.88575      Lin-Lin
 245.512     5.80833      Lin-Lin
 245.535     5.70196      Lin-Lin
 245.566     5.51798      Lin-Lin
 245.592     5.33749      Lin-Lin
 245.633     5.01013      Lin-Lin
 245.72      4.25438      Lin-Lin
 245.75      4.01538      Lin-Lin
 245.779     3.79507      Lin-Lin
 245.807     3.602        Lin-Lin
 245.828     3.47723      Lin-Lin
 245.849     3.36902      Lin-Lin
 245.871     3.27823      Lin-Lin
 245.892     3.20536      Lin-Lin
 245.914     3.1488       Lin-Lin
 245.937     3.10935      Lin-Lin
 245.96      3.09092      Lin-Lin
 245.968     3.08923      Lin-Lin
 245.992     3.09666      Lin-Lin
 246.015     3.12132      Lin-Lin
 246.047     3.17706      Lin-Lin
 246.078     3.25327      Lin-Lin
 246.2       3.6154       Lin-Lin
 246.233     3.69474      Lin-Lin
 246.262     3.74729      Lin-Lin
 246.289     3.77832      Lin-Lin
 246.316     3.78977      Lin-Lin
 246.344     3.77931      Lin-Lin
 246.37      3.74904      Lin-Lin
 246.395     3.69915      Lin-Lin
 246.421     3.63043      Lin-Lin
 246.447     3.54427      Lin-Lin
 246.479     3.41745      Lin-Lin
 246.51      3.27147      Lin-Lin
 246.557     3.03461      Lin-Lin
 246.647     2.54188      Lin-Lin
 246.679     2.37985      Lin-Lin
 246.71      2.22821      Lin-Lin
 246.741     2.09002      Lin-Lin
 246.765     1.99671      Lin-Lin
 246.788     1.91326      Lin-Lin
 246.812     1.84043      Lin-Lin
 246.835     1.77892      Lin-Lin
 246.859     1.72945      Lin-Lin
 246.882     1.69279      Lin-Lin
 246.905     1.66984      Lin-Lin
 246.921     1.6627       Lin-Lin
 246.929     1.66173      Lin-Lin
 246.95      1.66845      Lin-Lin
 246.967     1.68451      Lin-Lin
 246.985     1.711        Lin-Lin
 247.002     1.74898      Lin-Lin
 247.019     1.79971      Lin-Lin
 247.036     1.86467      Lin-Lin
 247.053     1.94561      Lin-Lin
 247.064     2.00943      Lin-Lin
 247.076     2.08192      Lin-Lin
 247.087     2.16382      Lin-Lin
 247.099     2.25594      Lin-Lin
 247.11      2.35915      Lin-Lin
 247.121     2.47442      Lin-Lin
 247.134     2.6143       Lin-Lin
 247.147     2.784        Lin-Lin
 247.16      2.97515      Lin-Lin
 247.174     3.18981      Lin-Lin
 247.184     3.36754      Lin-Lin
 247.194     3.5607       Lin-Lin
 247.204     3.77035      Lin-Lin
 247.214     3.99748      Lin-Lin
 247.224     4.24322      Lin-Lin
 247.234     4.50869      Lin-Lin
 247.247     4.88013      Lin-Lin
 247.26      5.28846      Lin-Lin
 247.272     5.73617      Lin-Lin
 247.285     6.22586      Lin-Lin
 247.298     6.76004      Lin-Lin
 247.311     7.34113      Lin-Lin
 247.324     7.97161      Lin-Lin
 247.337     8.65367      Lin-Lin
 247.35      9.38952      Lin-Lin
 247.362     10.181       Lin-Lin
 247.375     11.0297      Lin-Lin
 247.388     11.9371      Lin-Lin
 247.401     12.904       Lin-Lin
 247.418     14.2869      Lin-Lin
 247.435     15.7767      Lin-Lin
 247.452     17.3718      Lin-Lin
 247.474     19.5086      Lin-Lin
 247.491     21.3255      Lin-Lin
 247.513     23.8158      Lin-Lin
 247.537     26.6348      Lin-Lin
 247.577     31.5818      Lin-Lin
 247.631     38.2205      Lin-Lin
 247.656     41.2089      Lin-Lin
 247.678     43.6827      Lin-Lin
 247.698     45.7024      Lin-Lin
 247.724     48.0394      Lin-Lin
 247.744     49.5896      Lin-Lin
 247.761     50.7004      Lin-Lin
 247.779     51.6346      Lin-Lin
 247.802     52.4449      Lin-Lin
 247.819     52.7773      Lin-Lin
 247.834     52.8587      Lin-Lin
 247.848     52.7644      Lin-Lin
 247.866     52.4209      Lin-Lin
 247.883     51.8549      Lin-Lin
 247.899     51.0675      Lin-Lin
 247.92      49.7896      Lin-Lin
 247.943     48.0391      Lin-Lin
 247.965     46.072       Lin-Lin
 247.992     43.4173      Lin-Lin
 248.023     39.8941      Lin-Lin
 248.075     33.7168      Lin-Lin
 248.122     28.0368      Lin-Lin
 248.152     24.6269      Lin-Lin
 248.174     22.2105      Lin-Lin
 248.193     20.3118      Lin-Lin
 248.212     18.5392      Lin-Lin
 248.231     16.9008      Lin-Lin
 248.25      15.4025      Lin-Lin
 248.262     14.4831      Lin-Lin
 248.276     13.5592      Lin-Lin
 248.29      12.7104      Lin-Lin
 248.303     11.936       Lin-Lin
 248.317     11.2351      Lin-Lin
 248.331     10.6063      Lin-Lin
 248.344     10.0482      Lin-Lin
 248.358     9.55866      Lin-Lin
 248.372     9.13586      Lin-Lin
 248.383     8.82406      Lin-Lin
 248.395     8.55866      Lin-Lin
 248.407     8.3382       Lin-Lin
 248.418     8.16134      Lin-Lin
 248.43      8.02665      Lin-Lin
 248.442     7.93278      Lin-Lin
 248.454     7.87838      Lin-Lin
 248.465     7.86216      Lin-Lin
 248.48      7.89204      Lin-Lin
 248.494     7.97429      Lin-Lin
 248.508     8.10678      Lin-Lin
 248.522     8.2874       Lin-Lin
 248.537     8.51417      Lin-Lin
 248.551     8.78501      Lin-Lin
 248.565     9.09793      Lin-Lin
 248.579     9.45081      Lin-Lin
 248.597     9.94489      Lin-Lin
 248.615     10.4936      Lin-Lin
 248.633     11.0923      Lin-Lin
 248.659     12.0313      Lin-Lin
 248.69      13.2788      Lin-Lin
 248.741     15.4317      Lin-Lin
 248.796     17.798       Lin-Lin
 248.825     18.9241      Lin-Lin
 248.847     19.7431      Lin-Lin
 248.87      20.4726      Lin-Lin
 248.897     21.1922      Lin-Lin
 248.921     21.6982      Lin-Lin
 248.944     22.0261      Lin-Lin
 248.966     22.1992      Lin-Lin
 248.983     22.2334      Lin-Lin
 249.003     22.161       Lin-Lin
 249.023     21.9711      Lin-Lin
 249.047     21.587       Lin-Lin
 249.068     21.1089      Lin-Lin
 249.088     20.5333      Lin-Lin
 249.113     19.7238      Lin-Lin
 249.14      18.6662      Lin-Lin
 249.17      17.3748      Lin-Lin
 249.208     15.6248      Lin-Lin
 249.279     12.1643      Lin-Lin
 249.306     10.903       Lin-Lin
 249.334     9.66989      Lin-Lin
 249.358     8.62875      Lin-Lin
 249.377     7.89742      Lin-Lin
 249.396     7.21166      Lin-Lin
 249.415     6.57325      Lin-Lin
 249.43      6.09711      Lin-Lin
 249.445     5.65178      Lin-Lin
 249.46      5.23699      Lin-Lin
 249.474     4.85215      Lin-Lin
 249.489     4.49646      Lin-Lin
 249.504     4.16893      Lin-Lin
 249.519     3.86837      Lin-Lin
 249.534     3.59351      Lin-Lin
 249.549     3.35287      Lin-Lin
 249.563     3.13326      Lin-Lin
 249.577     2.9333       Lin-Lin
 249.592     2.75168      Lin-Lin
 249.606     2.58704      Lin-Lin
 249.62      2.43806      Lin-Lin
 249.635     2.30345      Lin-Lin
 249.649     2.18195      Lin-Lin
 249.663     2.0727       Lin-Lin
 249.678     1.97416      Lin-Lin
 249.687     1.91386      Lin-Lin
 249.706     1.8049       Lin-Lin
 249.725     1.70958      Lin-Lin
 249.744     1.62785      Lin-Lin
 249.763     1.55548      Lin-Lin
 249.786     1.47575      Lin-Lin
 249.807     1.41291      Lin-Lin
 249.833     1.34131      Lin-Lin
 249.863     1.27099      Lin-Lin
 249.899     1.19586      Lin-Lin
 249.943     1.11169      Lin-Lin
 249.984     1.04226      Lin-Lin
 250.038     0.955692     Lin-Lin
 250.082     0.893075     Lin-Lin
 250.126     0.836346     Lin-Lin
 250.169     0.786002     Lin-Lin
 250.198     0.756187     Lin-Lin
 250.227     0.729449     Lin-Lin
 250.256     0.705802     Lin-Lin
 250.285     0.685208     Lin-Lin
 250.314     0.667598     Lin-Lin
 250.343     0.652867     Lin-Lin
 250.372     0.640895     Lin-Lin
 250.401     0.631556     Lin-Lin
 250.445     0.622216     Lin-Lin
 250.489     0.618175     Lin-Lin
 250.504     0.617965     Lin-Lin
 250.549     0.620923     Lin-Lin
 250.594     0.629306     Lin-Lin
 250.624     0.638032     Lin-Lin
 250.654     0.64943      Lin-Lin
 250.684     0.663704     Lin-Lin
 250.714     0.68112      Lin-Lin
 250.744     0.702081     Lin-Lin
 250.775     0.727018     Lin-Lin
 250.805     0.756324     Lin-Lin
 250.835     0.790512     Lin-Lin
 250.866     0.830439     Lin-Lin
 250.896     0.876833     Lin-Lin
 250.923     0.92189      Lin-Lin
 250.944     0.96337      Lin-Lin
 250.966     1.00877      Lin-Lin
 250.988     1.05829      Lin-Lin
 251.01      1.11209      Lin-Lin
 251.042     1.20104      Lin-Lin
 251.075     1.30007      Lin-Lin
 251.105     1.39824      Lin-Lin
 251.123     1.46427      Lin-Lin
 251.161     1.60491      Lin-Lin
 251.198     1.75528      Lin-Lin
 251.32      2.27505      Lin-Lin
 251.362     2.44102      Lin-Lin
 251.402     2.58352      Lin-Lin
 251.429     2.66596      Lin-Lin
 251.456     2.73623      Lin-Lin
 251.486     2.79886      Lin-Lin
 251.516     2.84246      Lin-Lin
 251.545     2.86569      Lin-Lin
 251.564     2.87007      Lin-Lin
 251.592     2.86184      Lin-Lin
 251.62      2.83644      Lin-Lin
 251.648     2.79518      Lin-Lin
 251.675     2.73935      Lin-Lin
 251.703     2.67072      Lin-Lin
 251.746     2.54379      Lin-Lin
 251.792     2.38963      Lin-Lin
 251.891     2.03968      Lin-Lin
 251.929     1.91555      Lin-Lin
 251.967     1.80433      Lin-Lin
 251.996     1.7315       Lin-Lin
 252.021     1.67676      Lin-Lin
 252.044     1.63373      Lin-Lin
 252.067     1.59835      Lin-Lin
 252.09      1.57099      Lin-Lin
 252.112     1.55201      Lin-Lin
 252.137     1.54126      Lin-Lin
 252.147     1.53993      Lin-Lin
 252.173     1.54456      Lin-Lin
 252.193     1.55624      Lin-Lin
 252.212     1.57522      Lin-Lin
 252.232     1.60175      Lin-Lin
 252.252     1.63609      Lin-Lin
 252.278     1.69475      Lin-Lin
 252.296     1.74227      Lin-Lin
 252.313     1.79678      Lin-Lin
 252.331     1.85851      Lin-Lin
 252.348     1.92767      Lin-Lin
 252.375     2.04583      Lin-Lin
 252.401     2.18186      Lin-Lin
 252.427     2.33627      Lin-Lin
 252.454     2.50937      Lin-Lin
 252.48      2.70118      Lin-Lin
 252.506     2.91136      Lin-Lin
