#LIBRARY    ENDF/B-VIII.b4
#REACTION   O-16(N,EL)O-16-L0,SIG
#NUCLEUS    O-16
#MF         3
#MT         2
#E,eV        Sig,b        Interpolation
 3.21112E+06 4.38227      Lin-Lin
 3.21138E+06 4.83443      Lin-Lin
 3.21144E+06 4.93018      Lin-Lin
 3.2115E+06  5.00346      Lin-Lin
 3.21156E+06 5.04985      Lin-Lin
 3.21162E+06 5.07376      Lin-Lin
 3.21181E+06 5.09147      Lin-Lin
 3.21191E+06 5.08043      Lin-Lin
 3.21197E+06 5.05082      Lin-Lin
 3.21203E+06 4.9933       Lin-Lin
 3.21209E+06 4.90786      Lin-Lin
 3.21219E+06 4.74638      Lin-Lin
 3.21244E+06 4.28283      Lin-Lin
 3.21256E+06 4.07756      Lin-Lin
 3.21275E+06 3.80938      Lin-Lin
 3.21291E+06 3.59897      Lin-Lin
 3.213E+06   3.48958      Lin-Lin
 3.21309E+06 3.40191      Lin-Lin
 3.21331E+06 3.23935      Lin-Lin
 3.21344E+06 3.15516      Lin-Lin
 3.21356E+06 3.0872       Lin-Lin
 3.21381E+06 2.98882      Lin-Lin
 3.214E+06   2.92724      Lin-Lin
 3.21419E+06 2.88842      Lin-Lin
 3.21475E+06 2.79616      Lin-Lin
 3.215E+06   2.7594       Lin-Lin
 3.2155E+06  2.72494      Lin-Lin
 3.216E+06   2.69643      Lin-Lin
 3.218E+06   2.66258      Lin-Lin
 3.22025E+06 2.66666      Lin-Lin
 3.23E+06    2.75427      Lin-Lin
 3.245E+06   2.90134      Lin-Lin
 3.255E+06   2.98907      Lin-Lin
 3.26E+06    3.03019      Lin-Lin
 3.27E+06    3.09995      Lin-Lin
 3.28E+06    3.15631      Lin-Lin
 3.29E+06    3.19916      Lin-Lin
 3.3E+06     3.22911      Lin-Lin
 3.31E+06    3.2473       Lin-Lin
 3.32E+06    3.25525      Lin-Lin
 3.335E+06   3.24977      Lin-Lin
 3.35E+06    3.23496      Lin-Lin
 3.426E+06   3.10445      Lin-Lin
 3.432E+06   3.09703      Lin-Lin
 3.435E+06   3.10117      Lin-Lin
 3.436E+06   3.1079       Lin-Lin
 3.43788E+06 3.2411       Lin-Lin
 3.438E+06   3.26632      Lin-Lin
 3.4381E+06  3.30812      Lin-Lin
 3.43818E+06 3.35621      Lin-Lin
 3.43825E+06 3.42243      Lin-Lin
 3.43832E+06 3.5129       Lin-Lin
 3.43838E+06 3.59136      Lin-Lin
 3.43842E+06 3.68817      Lin-Lin
 3.43848E+06 3.80649      Lin-Lin
 3.43852E+06 3.9494       Lin-Lin
 3.43858E+06 4.11936      Lin-Lin
 3.43862E+06 4.31577      Lin-Lin
 3.43875E+06 4.86109      Lin-Lin
 3.4388E+06  5.05861      Lin-Lin
 3.43884E+06 5.18418      Lin-Lin
 3.43888E+06 5.28477      Lin-Lin
 3.43891E+06 5.35607      Lin-Lin
 3.43895E+06 5.39426      Lin-Lin
 3.43898E+06 5.39991      Lin-Lin
 3.43901E+06 5.3781       Lin-Lin
 3.43905E+06 5.32196      Lin-Lin
 3.43909E+06 5.23696      Lin-Lin
 3.43915E+06 5.05344      Lin-Lin
 3.43928E+06 4.65619      Lin-Lin
 3.43935E+06 4.45016      Lin-Lin
 3.4394E+06  4.33358      Lin-Lin
 3.43948E+06 4.19092      Lin-Lin
 3.43955E+06 4.08259      Lin-Lin
 3.43962E+06 4.00191      Lin-Lin
 3.4397E+06  3.94331      Lin-Lin
 3.4398E+06  3.89194      Lin-Lin
 3.4399E+06  3.86582      Lin-Lin
 3.43995E+06 3.86171      Lin-Lin
 3.44006E+06 3.87375      Lin-Lin
 3.44025E+06 3.93447      Lin-Lin
 3.44041E+06 4.00216      Lin-Lin
 3.4405E+06  4.06648      Lin-Lin
 3.44059E+06 4.16051      Lin-Lin
 3.44075E+06 4.35679      Lin-Lin
 3.44094E+06 4.61565      Lin-Lin
 3.441E+06   4.71472      Lin-Lin
 3.44112E+06 4.94151      Lin-Lin
 3.44131E+06 5.31012      Lin-Lin
 3.44141E+06 5.4696       Lin-Lin
 3.44147E+06 5.53932      Lin-Lin
 3.44152E+06 5.5625       Lin-Lin
 3.44153E+06 5.56428      Lin-Lin
 3.44159E+06 5.54447      Lin-Lin
 3.44169E+06 5.4598       Lin-Lin
 3.44188E+06 5.23215      Lin-Lin
 3.442E+06   5.05189      Lin-Lin
 3.44212E+06 4.82942      Lin-Lin
 3.44238E+06 4.33896      Lin-Lin
 3.44247E+06 4.17481      Lin-Lin
 3.44256E+06 4.04346      Lin-Lin
 3.44262E+06 3.97311      Lin-Lin
 3.44281E+06 3.79489      Lin-Lin
 3.44294E+06 3.68802      Lin-Lin
 3.443E+06   3.64266      Lin-Lin
 3.44312E+06 3.57277      Lin-Lin
 3.44338E+06 3.46747      Lin-Lin
 3.4435E+06  3.42297      Lin-Lin
 3.44375E+06 3.36172      Lin-Lin
 3.444E+06   3.31254      Lin-Lin
 3.4445E+06  3.25011      Lin-Lin
 3.445E+06   3.21171      Lin-Lin
 3.446E+06   3.16798      Lin-Lin
 3.447E+06   3.14443      Lin-Lin
 3.4495E+06  3.11689      Lin-Lin
 3.46E+06    3.08808      Lin-Lin
 3.48E+06    3.07595      Lin-Lin
 3.5E+06     3.07546      Lin-Lin
 3.59E+06    3.10968      Lin-Lin
 3.6E+06     3.11131      Lin-Lin
 3.6415E+06  3.09582      Lin-Lin
 3.642E+06   3.09782      Lin-Lin
 3.705E+06   3.02102      Lin-Lin
 3.71E+06    3.01748      Lin-Lin
 3.72E+06    3.02205      Lin-Lin
 3.73E+06    3.05415      Lin-Lin
 3.74E+06    3.15802      Lin-Lin
 3.749E+06   3.4341       Lin-Lin
 3.751E+06   3.54962      Lin-Lin
 3.753E+06   3.70088      Lin-Lin
 3.755E+06   3.89857      Lin-Lin
 3.757E+06   4.15578      Lin-Lin
 3.759E+06   4.48368      Lin-Lin
 3.761E+06   4.88078      Lin-Lin
 3.763E+06   5.3111       Lin-Lin
 3.765E+06   5.6804       Lin-Lin
 3.767E+06   5.85265      Lin-Lin
 3.769E+06   5.74319      Lin-Lin
 3.771E+06   5.40121      Lin-Lin
 3.774E+06   4.74487      Lin-Lin
 3.775E+06   4.53141      Lin-Lin
 3.777E+06   4.16655      Lin-Lin
 3.779E+06   3.87427      Lin-Lin
 3.781E+06   3.64546      Lin-Lin
 3.783E+06   3.46694      Lin-Lin
 3.785E+06   3.32667      Lin-Lin
 3.787E+06   3.21517      Lin-Lin
 3.789E+06   3.12526      Lin-Lin
 3.791E+06   3.05171      Lin-Lin
 3.793E+06   2.99064      Lin-Lin
 3.796E+06   2.91712      Lin-Lin
 3.799E+06   2.85754      Lin-Lin
 3.81E+06    2.71363      Lin-Lin
 3.82E+06    2.63095      Lin-Lin
 3.83E+06    2.56859      Lin-Lin
 3.845E+06   2.49498      Lin-Lin
 3.86E+06    2.43533      Lin-Lin
 3.87E+06    2.39792      Lin-Lin
 3.89E+06    2.33714      Lin-Lin
 3.91E+06    2.2882       Lin-Lin
 3.955E+06   2.20828      Lin-Lin
 3.975E+06   2.17281      Lin-Lin
 3.985E+06   2.14638      Lin-Lin
 3.99E+06    2.13093      Lin-Lin
 4E+06       2.08481      Lin-Lin
 4.01E+06    2.01355      Lin-Lin
 4.02E+06    1.90472      Lin-Lin
 4.03E+06    1.74982      Lin-Lin
 4.04E+06    1.56053      Lin-Lin
 4.05E+06    1.37963      Lin-Lin
 4.06E+06    1.25315      Lin-Lin
 4.07E+06    1.18889      Lin-Lin
 4.08E+06    1.16308      Lin-Lin
 4.095E+06   1.14728      Lin-Lin
 4.105E+06   1.14072      Lin-Lin
 4.11E+06    1.13849      Lin-Lin
 4.12E+06    1.14939      Lin-Lin
 4.13E+06    1.19794      Lin-Lin
 4.14E+06    1.31446      Lin-Lin
 4.15E+06    1.51826      Lin-Lin
 4.16E+06    1.77674      Lin-Lin
 4.17E+06    1.99708      Lin-Lin
 4.18E+06    2.10444      Lin-Lin
 4.19E+06    2.10043      Lin-Lin
 4.2E+06     2.02729      Lin-Lin
 4.21E+06    1.92233      Lin-Lin
 4.235E+06   1.63386      Lin-Lin
 4.24E+06    1.57753      Lin-Lin
 4.25E+06    1.4723       Lin-Lin
 4.26E+06    1.38177      Lin-Lin
 4.27E+06    1.32404      Lin-Lin
 4.275E+06   1.3199       Lin-Lin
 4.28E+06    1.34471      Lin-Lin
 4.285E+06   1.41268      Lin-Lin
 4.29E+06    1.54074      Lin-Lin
 4.295E+06   1.74115      Lin-Lin
 4.3E+06     2.00739      Lin-Lin
 4.305E+06   2.30383      Lin-Lin
 4.31E+06    2.57747      Lin-Lin
 4.315E+06   2.78548      Lin-Lin
 4.32E+06    2.911        Lin-Lin
 4.325E+06   2.95965      Lin-Lin
 4.33E+06    2.94879      Lin-Lin
 4.335E+06   2.89825      Lin-Lin
 4.34E+06    2.82491      Lin-Lin
 4.355E+06   2.57176      Lin-Lin
 4.36E+06    2.48924      Lin-Lin
 4.37E+06    2.34473      Lin-Lin
 4.38E+06    2.22229      Lin-Lin
 4.39E+06    2.11938      Lin-Lin
 4.4E+06     2.03296      Lin-Lin
 4.41E+06    1.96068      Lin-Lin
 4.42E+06    1.90126      Lin-Lin
 4.43E+06    1.85487      Lin-Lin
 4.4375E+06  1.83039      Lin-Lin
 4.451E+06   1.80306      Lin-Lin
 4.453E+06   1.79388      Lin-Lin
 4.455E+06   1.77545      Lin-Lin
 4.456E+06   1.76007      Lin-Lin
 4.457E+06   1.73831      Lin-Lin
 4.458E+06   1.70822      Lin-Lin
 4.459E+06   1.66778      Lin-Lin
 4.46E+06    1.61554      Lin-Lin
 4.461E+06   1.55164      Lin-Lin
 4.463E+06   1.40426      Lin-Lin
 4.464E+06   1.33495      Lin-Lin
 4.465E+06   1.27837      Lin-Lin
 4.466E+06   1.23854      Lin-Lin
 4.467E+06   1.21545      Lin-Lin
 4.468E+06   1.20629      Lin-Lin
 4.469E+06   1.20722      Lin-Lin
 4.47E+06    1.21466      Lin-Lin
 4.476E+06   1.28617      Lin-Lin
 4.479E+06   1.31193      Lin-Lin
 4.482E+06   1.32907      Lin-Lin
 4.486E+06   1.34189      Lin-Lin
 4.49E+06    1.34667      Lin-Lin
 4.495E+06   1.34497      Lin-Lin
 4.5E+06     1.33727      Lin-Lin
 4.5075E+06  1.31758      Lin-Lin
 4.5155E+06  1.29739      Lin-Lin
 4.516E+06   1.29732      Lin-Lin
 4.5175E+06  1.30115      Lin-Lin
 4.5185E+06  1.30829      Lin-Lin
 4.519E+06   1.31349      Lin-Lin
 4.52E+06    1.33162      Lin-Lin
 4.521E+06   1.36397      Lin-Lin
 4.52175E+06 1.40501      Lin-Lin
 4.522E+06   1.4211       Lin-Lin
 4.52275E+06 1.49375      Lin-Lin
 4.523E+06   1.52221      Lin-Lin
 4.52325E+06 1.56253      Lin-Lin
 4.52388E+06 1.67331      Lin-Lin
 4.52406E+06 1.71537      Lin-Lin
 4.5245E+06  1.84186      Lin-Lin
 4.52488E+06 1.95376      Lin-Lin
 4.525E+06   1.99538      Lin-Lin
 4.52525E+06 2.09388      Lin-Lin
 4.526E+06   2.40392      Lin-Lin
 4.52681E+06 2.70171      Lin-Lin
 4.52694E+06 2.74111      Lin-Lin
 4.52706E+06 2.76735      Lin-Lin
 4.52725E+06 2.78458      Lin-Lin
 4.52788E+06 2.81695      Lin-Lin
 4.528E+06   2.81376      Lin-Lin
 4.52819E+06 2.78685      Lin-Lin
 4.529E+06   2.61769      Lin-Lin
 4.53E+06    2.36329      Lin-Lin
 4.53075E+06 2.19977      Lin-Lin
 4.531E+06   2.14852      Lin-Lin
 4.53175E+06 2.02546      Lin-Lin
 4.532E+06   1.98732      Lin-Lin
 4.533E+06   1.86889      Lin-Lin
 4.534E+06   1.78086      Lin-Lin
 4.535E+06   1.71401      Lin-Lin
 4.536E+06   1.66201      Lin-Lin
 4.537E+06   1.62064      Lin-Lin
 4.538E+06   1.58704      Lin-Lin
 4.5395E+06  1.54735      Lin-Lin
 4.541E+06   1.51708      Lin-Lin
 4.542E+06   1.4987       Lin-Lin
 4.544E+06   1.4702       Lin-Lin
 4.547E+06   1.43775      Lin-Lin
 4.55E+06    1.41304      Lin-Lin
 4.555E+06   1.38188      Lin-Lin
 4.56E+06    1.35805      Lin-Lin
 4.565E+06   1.33865      Lin-Lin
 4.575E+06   1.30846      Lin-Lin
 4.58E+06    1.29763      Lin-Lin
 4.585E+06   1.29301      Lin-Lin
 4.58725E+06 1.29682      Lin-Lin
 4.5885E+06  1.30349      Lin-Lin
 4.5895E+06  1.31375      Lin-Lin
 4.59E+06    1.32096      Lin-Lin
 4.591E+06   1.34724      Lin-Lin
 4.59188E+06 1.39504      Lin-Lin
 4.59206E+06 1.41269      Lin-Lin
 4.5925E+06  1.47642      Lin-Lin
 4.59288E+06 1.53424      Lin-Lin
 4.593E+06   1.55871      Lin-Lin
 4.59315E+06 1.59951      Lin-Lin
 4.5933E+06  1.65392      Lin-Lin
 4.5934E+06  1.6981       Lin-Lin
 4.5935E+06  1.74987      Lin-Lin
 4.5936E+06  1.81083      Lin-Lin
 4.5937E+06  1.88297      Lin-Lin
 4.5938E+06  1.96873      Lin-Lin
 4.59388E+06 2.04368      Lin-Lin
 4.59395E+06 2.12921      Lin-Lin
 4.59402E+06 2.2267       Lin-Lin
 4.5941E+06  2.33747      Lin-Lin
 4.59418E+06 2.46254      Lin-Lin
 4.59425E+06 2.6023       Lin-Lin
 4.5943E+06  2.70335      Lin-Lin
 4.5944E+06  2.92131      Lin-Lin
 4.59455E+06 3.264        Lin-Lin
 4.59462E+06 3.42304      Lin-Lin
 4.59468E+06 3.51636      Lin-Lin
 4.59472E+06 3.59493      Lin-Lin
 4.59478E+06 3.65511      Lin-Lin
 4.59482E+06 3.69383      Lin-Lin
 4.59488E+06 3.70899      Lin-Lin
 4.59492E+06 3.69966      Lin-Lin
 4.59498E+06 3.66621      Lin-Lin
 4.59502E+06 3.61028      Lin-Lin
 4.59508E+06 3.53459      Lin-Lin
 4.59515E+06 3.39172      Lin-Lin
 4.59525E+06 3.16716      Lin-Lin
 4.5954E+06  2.81466      Lin-Lin
 4.59548E+06 2.64964      Lin-Lin
 4.59555E+06 2.49818      Lin-Lin
 4.59562E+06 2.36195      Lin-Lin
 4.5957E+06  2.24106      Lin-Lin
 4.59578E+06 2.13471      Lin-Lin
 4.59585E+06 2.04163      Lin-Lin
 4.59592E+06 1.96035      Lin-Lin
 4.596E+06   1.88941      Lin-Lin
 4.5961E+06  1.80854      Lin-Lin
 4.5962E+06  1.74076      Lin-Lin
 4.5963E+06  1.68368      Lin-Lin
 4.5964E+06  1.63534      Lin-Lin
 4.59655E+06 1.57586      Lin-Lin
 4.5967E+06  1.5286       Lin-Lin
 4.59685E+06 1.49099      Lin-Lin
 4.597E+06   1.46203      Lin-Lin
 4.59719E+06 1.43655      Lin-Lin
 4.59788E+06 1.36065      Lin-Lin
 4.598E+06   1.3498       Lin-Lin
 4.59825E+06 1.33783      Lin-Lin
 4.6E+06     1.28091      Lin-Lin
 4.602E+06   1.2585       Lin-Lin
 4.604E+06   1.24777      Lin-Lin
 4.608E+06   1.23699      Lin-Lin
 4.613E+06   1.23228      Lin-Lin
 4.614E+06   1.23221      Lin-Lin
 4.6185E+06  1.23939      Lin-Lin
 4.62E+06    1.24525      Lin-Lin
 4.622E+06   1.25907      Lin-Lin
 4.624E+06   1.28372      Lin-Lin
 4.626E+06   1.32816      Lin-Lin
 4.627E+06   1.3624       Lin-Lin
 4.6275E+06  1.38373      Lin-Lin
 4.6285E+06  1.43494      Lin-Lin
 4.63E+06    1.52104      Lin-Lin
 4.6305E+06  1.54301      Lin-Lin
 4.63106E+06 1.55542      Lin-Lin
 4.63112E+06 1.55563      Lin-Lin
 4.6315E+06  1.55339      Lin-Lin
 4.632E+06   1.53723      Lin-Lin
 4.6325E+06  1.50826      Lin-Lin
 4.633E+06   1.47067      Lin-Lin
 4.63425E+06 1.36914      Lin-Lin
 4.635E+06   1.3172       Lin-Lin
 4.63575E+06 1.27598      Lin-Lin
 4.6365E+06  1.24389      Lin-Lin
 4.637E+06   1.22697      Lin-Lin
 4.638E+06   1.20089      Lin-Lin
 4.64E+06    1.16836      Lin-Lin
 4.645E+06   1.13298      Lin-Lin
 4.65E+06    1.11639      Lin-Lin
 4.66E+06    1.09394      Lin-Lin
 4.72E+06    0.979836     Lin-Lin
 4.74E+06    0.944815     Lin-Lin
 4.75E+06    0.929853     Lin-Lin
 4.76E+06    0.918733     Lin-Lin
 4.77E+06    0.914891     Lin-Lin
 4.775E+06   0.917593     Lin-Lin
 4.78E+06    0.925046     Lin-Lin
 4.785E+06   0.939105     Lin-Lin
 4.79E+06    0.962366     Lin-Lin
 4.795E+06   0.998362     Lin-Lin
 4.8E+06     1.05169      Lin-Lin
 4.805E+06   1.12778      Lin-Lin
 4.81E+06    1.23178      Lin-Lin
 4.815E+06   1.36568      Lin-Lin
 4.82125E+06 1.56395      Lin-Lin
 4.825E+06   1.6857       Lin-Lin
 4.83E+06    1.82274      Lin-Lin
 4.835E+06   1.90647      Lin-Lin
 4.84E+06    1.92649      Lin-Lin
 4.845E+06   1.89275      Lin-Lin
 4.85E+06    1.82511      Lin-Lin
 4.8625E+06  1.61564      Lin-Lin
 4.865E+06   1.57486      Lin-Lin
 4.87E+06    1.50009      Lin-Lin
 4.875E+06   1.43295      Lin-Lin
 4.88E+06    1.3731       Lin-Lin
 4.885E+06   1.31977      Lin-Lin
 4.89E+06    1.2721       Lin-Lin
 4.895E+06   1.22926      Lin-Lin
 4.9025E+06  1.17279      Lin-Lin
 4.91E+06    1.12271      Lin-Lin
 4.92E+06    1.06475      Lin-Lin
 4.93E+06    1.01385      Lin-Lin
 4.94E+06    0.968203     Lin-Lin
 4.95E+06    0.926724     Lin-Lin
 4.96E+06    0.888946     Lin-Lin
 4.97E+06    0.855076     Lin-Lin
 4.98E+06    0.826158     Lin-Lin
 4.99E+06    0.804384     Lin-Lin
 5E+06       0.793532     Lin-Lin
 5.01E+06    0.799396     Lin-Lin
 5.02E+06    0.829716     Lin-Lin
 5.03E+06    0.892604     Lin-Lin
 5.04E+06    0.99236      Lin-Lin
 5.05E+06    1.12368      Lin-Lin
 5.0625E+06  1.30525      Lin-Lin
 5.07E+06    1.41124      Lin-Lin
 5.085E+06   1.60594      Lin-Lin
 5.09E+06    1.67237      Lin-Lin
 5.1E+06     1.86778      Lin-Lin
 5.103E+06   1.95804      Lin-Lin
 5.105E+06   2.03244      Lin-Lin
 5.107E+06   2.12138      Lin-Lin
 5.109E+06   2.22796      Lin-Lin
 5.111E+06   2.35529      Lin-Lin
 5.113E+06   2.50573      Lin-Lin
 5.115E+06   2.67917      Lin-Lin
 5.119E+06   3.06426      Lin-Lin
 5.121E+06   3.23595      Lin-Lin
 5.123E+06   3.35142      Lin-Lin
 5.125E+06   3.38065      Lin-Lin
 5.127E+06   3.31343      Lin-Lin
 5.129E+06   3.16585      Lin-Lin
 5.131E+06   2.97075      Lin-Lin
 5.133E+06   2.7614       Lin-Lin
 5.135E+06   2.5612       Lin-Lin
 5.137E+06   2.38219      Lin-Lin
 5.139E+06   2.22811      Lin-Lin
 5.141E+06   2.09812      Lin-Lin
 5.143E+06   1.9894       Lin-Lin
 5.145E+06   1.89859      Lin-Lin
 5.147E+06   1.82258      Lin-Lin
 5.15E+06    1.73055      Lin-Lin
 5.16E+06    1.53881      Lin-Lin
 5.17E+06    1.43502      Lin-Lin
 5.18E+06    1.36875      Lin-Lin
 5.19E+06    1.32096      Lin-Lin
 5.2E+06     1.28348      Lin-Lin
 5.21E+06    1.25237      Lin-Lin
 5.225E+06   1.21338      Lin-Lin
 5.23E+06    1.20127      Lin-Lin
 5.24E+06    1.17042      Lin-Lin
 5.25E+06    1.16264      Lin-Lin
 5.27E+06    1.12671      Lin-Lin
 5.302E+06   1.07647      Lin-Lin
 5.3035E+06  1.07878      Lin-Lin
 5.30425E+06 1.0836       Lin-Lin
 5.30475E+06 1.0897       Lin-Lin
 5.305E+06   1.09444      Lin-Lin
 5.30562E+06 1.12135      Lin-Lin
 5.30588E+06 1.13543      Lin-Lin
 5.30597E+06 1.14564      Lin-Lin
 5.30606E+06 1.16155      Lin-Lin
 5.30619E+06 1.19057      Lin-Lin
 5.30675E+06 1.34351      Lin-Lin
 5.30688E+06 1.38327      Lin-Lin
 5.30694E+06 1.40853      Lin-Lin
 5.307E+06   1.43962      Lin-Lin
 5.30706E+06 1.47724      Lin-Lin
 5.30712E+06 1.52069      Lin-Lin
 5.30725E+06 1.61836      Lin-Lin
 5.30775E+06 2.02881      Lin-Lin
 5.30784E+06 2.09621      Lin-Lin
 5.30791E+06 2.12964      Lin-Lin
 5.30795E+06 2.14469      Lin-Lin
 5.308E+06   2.14902      Lin-Lin
 5.30805E+06 2.14192      Lin-Lin
 5.30809E+06 2.12411      Lin-Lin
 5.30816E+06 2.087        Lin-Lin
 5.30825E+06 2.01407      Lin-Lin
 5.30878E+06 1.54748      Lin-Lin
 5.30888E+06 1.47099      Lin-Lin
 5.30894E+06 1.42626      Lin-Lin
 5.309E+06   1.38906      Lin-Lin
 5.30906E+06 1.36028      Lin-Lin
 5.30912E+06 1.33904      Lin-Lin
 5.30922E+06 1.31657      Lin-Lin
 5.30975E+06 1.22483      Lin-Lin
 5.30994E+06 1.19601      Lin-Lin
 5.31006E+06 1.18224      Lin-Lin
 5.31025E+06 1.16972      Lin-Lin
 5.311E+06   1.13289      Lin-Lin
 5.312E+06   1.1092       Lin-Lin
 5.313E+06   1.09612      Lin-Lin
 5.314E+06   1.08772      Lin-Lin
 5.316E+06   1.07701      Lin-Lin
 5.32E+06    1.06429      Lin-Lin
 5.34E+06    1.02282      Lin-Lin
 5.35E+06    0.995614     Lin-Lin
 5.355E+06   0.975479     Lin-Lin
 5.3615E+06  0.940291     Lin-Lin
 5.36262E+06 0.93805      Lin-Lin
 5.36275E+06 0.938028     Lin-Lin
 5.363E+06   0.938452     Lin-Lin
 5.36394E+06 0.94719      Lin-Lin
 5.36431E+06 0.955152     Lin-Lin
 5.36462E+06 0.965283     Lin-Lin
 5.365E+06   0.982756     Lin-Lin
 5.36538E+06 1.00903      Lin-Lin
 5.3655E+06  1.02002      Lin-Lin
 5.36575E+06 1.0477       Lin-Lin
 5.36594E+06 1.07196      Lin-Lin
 5.36612E+06 1.10246      Lin-Lin
 5.36638E+06 1.15098      Lin-Lin
 5.36656E+06 1.19501      Lin-Lin
 5.36681E+06 1.26648      Lin-Lin
 5.367E+06   1.32698      Lin-Lin
 5.36719E+06 1.39773      Lin-Lin
 5.3675E+06  1.5264       Lin-Lin
 5.36788E+06 1.69252      Lin-Lin
 5.368E+06   1.74485      Lin-Lin
 5.36825E+06 1.83657      Lin-Lin
 5.36844E+06 1.8958       Lin-Lin
 5.36856E+06 1.92455      Lin-Lin
 5.36875E+06 1.95144      Lin-Lin
 5.36894E+06 1.96772      Lin-Lin
 5.369E+06   1.96948      Lin-Lin
 5.36912E+06 1.96591      Lin-Lin
 5.36938E+06 1.94314      Lin-Lin
 5.3695E+06  1.92707      Lin-Lin
 5.36975E+06 1.88288      Lin-Lin
 5.3705E+06  1.72811      Lin-Lin
 5.371E+06   1.63248      Lin-Lin
 5.3715E+06  1.55167      Lin-Lin
 5.372E+06   1.48528      Lin-Lin
 5.3725E+06  1.43106      Lin-Lin
 5.373E+06   1.38662      Lin-Lin
 5.3735E+06  1.34989      Lin-Lin
 5.37425E+06 1.30588      Lin-Lin
 5.37475E+06 1.28205      Lin-Lin
 5.375E+06   1.27213      Lin-Lin
 5.38E+06    1.15721      Lin-Lin
 5.385E+06   1.11216      Lin-Lin
 5.39E+06    1.08798      Lin-Lin
 5.395E+06   1.07251      Lin-Lin
 5.4E+06     1.06156      Lin-Lin
 5.41E+06    1.04675      Lin-Lin
 5.42E+06    1.0372       Lin-Lin
 5.435E+06   1.02891      Lin-Lin
 5.45E+06    1.02524      Lin-Lin
 5.465E+06   1.02695      Lin-Lin
 5.48E+06    1.03345      Lin-Lin
 5.49E+06    1.0415       Lin-Lin
 5.5E+06     1.05294      Lin-Lin
 5.51E+06    1.06844      Lin-Lin
 5.52E+06    1.08881      Lin-Lin
 5.53E+06    1.1151       Lin-Lin
 5.54E+06    1.14857      Lin-Lin
 5.55E+06    1.19075      Lin-Lin
 5.56E+06    1.24339      Lin-Lin
 5.57E+06    1.3084       Lin-Lin
 5.58E+06    1.38756      Lin-Lin
 5.59E+06    1.48194      Lin-Lin
 5.602E+06   1.61373      Lin-Lin
 5.616E+06   1.77725      Lin-Lin
 5.622E+06   1.83854      Lin-Lin
 5.626E+06   1.87105      Lin-Lin
 5.63E+06    1.89358      Lin-Lin
 5.634E+06   1.90362      Lin-Lin
 5.638E+06   1.89972      Lin-Lin
 5.642E+06   1.88252      Lin-Lin
 5.654E+06   1.79324      Lin-Lin
 5.659E+06   1.76717      Lin-Lin
 5.662E+06   1.76162      Lin-Lin
 5.664E+06   1.765        Lin-Lin
 5.666E+06   1.77667      Lin-Lin
 5.668E+06   1.80181      Lin-Lin
 5.67E+06    1.85236      Lin-Lin
 5.67175E+06 1.94314      Lin-Lin
 5.672E+06   1.96023      Lin-Lin
 5.6725E+06  2.02022      Lin-Lin
 5.67388E+06 2.19866      Lin-Lin
 5.67406E+06 2.23689      Lin-Lin
 5.67438E+06 2.3289       Lin-Lin
 5.67581E+06 2.77369      Lin-Lin
 5.67594E+06 2.80343      Lin-Lin
 5.67606E+06 2.8176       Lin-Lin
 5.67612E+06 2.81839      Lin-Lin
 5.6765E+06  2.79193      Lin-Lin
 5.67781E+06 2.68021      Lin-Lin
 5.67794E+06 2.66296      Lin-Lin
 5.67806E+06 2.63419      Lin-Lin
 5.67825E+06 2.57136      Lin-Lin
 5.67981E+06 1.9852       Lin-Lin
 5.67994E+06 1.9443       Lin-Lin
 5.68006E+06 1.91388      Lin-Lin
 5.68025E+06 1.88614      Lin-Lin
 5.68188E+06 1.70718      Lin-Lin
 5.68212E+06 1.68908      Lin-Lin
 5.684E+06   1.62482      Lin-Lin
 5.686E+06   1.59653      Lin-Lin
 5.688E+06   1.58241      Lin-Lin
 5.692E+06   1.56689      Lin-Lin
 5.705E+06   1.52681      Lin-Lin
 5.71E+06    1.50993      Lin-Lin
 5.75E+06    1.34501      Lin-Lin
 5.77E+06    1.26926      Lin-Lin
 5.785E+06   1.21995      Lin-Lin
 5.8E+06     1.17633      Lin-Lin
 5.815E+06   1.13974      Lin-Lin
 5.83E+06    1.10915      Lin-Lin
 5.84E+06    1.0934       Lin-Lin
 5.85E+06    1.08236      Lin-Lin
 5.86E+06    1.0782       Lin-Lin
 5.865E+06   1.08         Lin-Lin
 5.87E+06    1.08563      Lin-Lin
 5.875E+06   1.09661      Lin-Lin
 5.88E+06    1.1154       Lin-Lin
 5.885E+06   1.14597      Lin-Lin
 5.89E+06    1.19504      Lin-Lin
 5.895E+06   1.27417      Lin-Lin
 5.9E+06     1.40316      Lin-Lin
 5.905E+06   1.61205      Lin-Lin
 5.91E+06    1.92323      Lin-Lin
 5.915E+06   2.25758      Lin-Lin
 5.917E+06   2.33695      Lin-Lin
 5.919E+06   2.35362      Lin-Lin
 5.92088E+06 2.30716      Lin-Lin
 5.92125E+06 2.28907      Lin-Lin
 5.925E+06   2.05882      Lin-Lin
 5.93E+06    1.7015       Lin-Lin
 5.935E+06   1.42964      Lin-Lin
 5.94E+06    1.2474       Lin-Lin
 5.945E+06   1.12439      Lin-Lin
 5.95E+06    1.03682      Lin-Lin
 5.955E+06   0.96996      Lin-Lin
 5.96E+06    0.914904     Lin-Lin
 5.966E+06   0.856665     Lin-Lin
 5.977E+06   0.757915     Lin-Lin
