#LIBRARY    ENDF/B-VIII.b4
#REACTION   U-235(N,F),SIG
#NUCLEUS    U-235
#MF         3
#MT         18
#E,eV        Sig,b        Interpolation
 295.228     11.2148      Lin-Lin
 295.254     11.5248      Lin-Lin
 295.281     11.7847      Lin-Lin
 295.307     11.992       Lin-Lin
 295.345     12.1954      Lin-Lin
 295.373     12.28        Lin-Lin
 295.407     12.3124      Lin-Lin
 295.448     12.2707      Lin-Lin
 295.574     11.9547      Lin-Lin
 295.598     11.9357      Lin-Lin
 295.633     11.97        Lin-Lin
 295.665     12.0819      Lin-Lin
 295.691     12.2327      Lin-Lin
 295.716     12.442       Lin-Lin
 295.75      12.8215      Lin-Lin
 295.786     13.3242      Lin-Lin
 295.824     13.9499      Lin-Lin
 295.892     15.2465      Lin-Lin
 295.944     16.2368      Lin-Lin
 295.978     16.8179      Lin-Lin
 296         17.1386      Lin-Lin
 296.034     17.5494      Lin-Lin
 296.057     17.755       Lin-Lin
 296.089     17.9193      Lin-Lin
 296.106     17.9505      Lin-Lin
 296.132     17.9188      Lin-Lin
 296.157     17.7932      Lin-Lin
 296.19      17.5043      Lin-Lin
 296.223     17.0818      Lin-Lin
 296.257     16.512       Lin-Lin
 296.292     15.8389      Lin-Lin
 296.333     14.9343      Lin-Lin
 296.436     12.5187      Lin-Lin
 296.471     11.7506      Lin-Lin
 296.505     11.0334      Lin-Lin
 296.54      10.3801      Lin-Lin
 296.574     9.80025      Lin-Lin
 296.6       9.41716      Lin-Lin
 296.626     9.08014      Lin-Lin
 296.652     8.78984      Lin-Lin
 296.677     8.5463       Lin-Lin
 296.71      8.3068       Lin-Lin
 296.742     8.13764      Lin-Lin
 296.774     8.03599      Lin-Lin
 296.807     7.99821      Lin-Lin
 296.839     8.01972      Lin-Lin
 296.867     8.08268      Lin-Lin
 296.902     8.21057      Lin-Lin
 296.937     8.3841       Lin-Lin
 296.989     8.7028       Lin-Lin
 297.062     9.17361      Lin-Lin
 297.099     9.38796      Lin-Lin
 297.14      9.5619       Lin-Lin
 297.168     9.63076      Lin-Lin
 297.195     9.65361      Lin-Lin
 297.223     9.62463      Lin-Lin
 297.25      9.53953      Lin-Lin
 297.277     9.39579      Lin-Lin
 297.305     9.19283      Lin-Lin
 297.331     8.93929      Lin-Lin
 297.363     8.5724       Lin-Lin
 297.392     8.17511      Lin-Lin
 297.421     7.74051      Lin-Lin
 297.459     7.11013      Lin-Lin
 297.552     5.50305      Lin-Lin
 297.58      5.05649      Lin-Lin
 297.603     4.70106      Lin-Lin
 297.625     4.3927       Lin-Lin
 297.642     4.17061      Lin-Lin
 297.661     3.95117      Lin-Lin
 297.68      3.76043      Lin-Lin
 297.693     3.65065      Lin-Lin
 297.705     3.55578      Lin-Lin
 297.718     3.47664      Lin-Lin
 297.731     3.41409      Lin-Lin
 297.745     3.36515      Lin-Lin
 297.756     3.34173      Lin-Lin
 297.768     3.33424      Lin-Lin
 297.779     3.34333      Lin-Lin
 297.791     3.36969      Lin-Lin
 297.802     3.414        Lin-Lin
 297.814     3.47697      Lin-Lin
 297.826     3.55931      Lin-Lin
 297.837     3.66178      Lin-Lin
 297.849     3.78512      Lin-Lin
 297.86      3.93009      Lin-Lin
 297.873     4.11752      Lin-Lin
 297.886     4.33372      Lin-Lin
 297.899     4.57978      Lin-Lin
 297.911     4.85682      Lin-Lin
 297.924     5.16592      Lin-Lin
 297.937     5.50811      Lin-Lin
 297.95      5.88447      Lin-Lin
 297.963     6.29592      Lin-Lin
 297.976     6.74342      Lin-Lin
 297.988     7.22771      Lin-Lin
 298.004     7.85596      Lin-Lin
 298.017     8.45722      Lin-Lin
 298.031     9.10166      Lin-Lin
 298.044     9.78945      Lin-Lin
 298.058     10.5207      Lin-Lin
 298.078     11.698       Lin-Lin
 298.099     12.9698      Lin-Lin
 298.116     14.1529      Lin-Lin
 298.138     15.7035      Lin-Lin
 298.166     17.7647      Lin-Lin
 298.193     19.938       Lin-Lin
 298.246     24.2976      Lin-Lin
 298.289     27.8633      Lin-Lin
 298.324     30.6664      Lin-Lin
 298.355     32.8577      Lin-Lin
 298.378     34.3983      Lin-Lin
 298.4       35.6577      Lin-Lin
 298.426     36.8872      Lin-Lin
 298.446     37.6666      Lin-Lin
 298.472     38.4017      Lin-Lin
 298.491     38.7175      Lin-Lin
 298.516     38.8771      Lin-Lin
 298.539     38.7417      Lin-Lin
 298.562     38.3626      Lin-Lin
 298.582     37.7981      Lin-Lin
 298.606     36.9345      Lin-Lin
 298.627     35.9908      Lin-Lin
 298.649     34.7867      Lin-Lin
 298.677     33.0634      Lin-Lin
 298.711     30.7477      Lin-Lin
 298.75      27.8986      Lin-Lin
 298.826     22.1225      Lin-Lin
 298.862     19.4695      Lin-Lin
 298.889     17.641       Lin-Lin
 298.915     16.0396      Lin-Lin
 298.94      14.5878      Lin-Lin
 298.959     13.5173      Lin-Lin
 298.976     12.6811      Lin-Lin
 298.993     11.8797      Lin-Lin
 299.015     10.9218      Lin-Lin
 299.028     10.3782      Lin-Lin
 299.045     9.7459       Lin-Lin
 299.062     9.16412      Lin-Lin
 299.079     8.63025      Lin-Lin
 299.096     8.14154      Lin-Lin
 299.115     7.64234      Lin-Lin
 299.134     7.19256      Lin-Lin
 299.153     6.79066      Lin-Lin
 299.172     6.43423      Lin-Lin
 299.191     6.11376      Lin-Lin
 299.21      5.82585      Lin-Lin
 299.228     5.56731      Lin-Lin
 299.247     5.33525      Lin-Lin
 299.273     5.05455      Lin-Lin
 299.298     4.81287      Lin-Lin
 299.324     4.60503      Lin-Lin
 299.35      4.42666      Lin-Lin
 299.375     4.27415      Lin-Lin
 299.405     4.12671      Lin-Lin
 299.436     3.99885      Lin-Lin
 299.468     3.89778      Lin-Lin
 299.499     3.82075      Lin-Lin
 299.531     3.76561      Lin-Lin
 299.565     3.72885      Lin-Lin
 299.603     3.71337      Lin-Lin
 299.642     3.7243       Lin-Lin
 299.68      3.76045      Lin-Lin
 299.719     3.82111      Lin-Lin
 299.758     3.90593      Lin-Lin
 299.8       4.02589      Lin-Lin
 299.842     4.17449      Lin-Lin
 299.884     4.35163      Lin-Lin
 299.926     4.55676      Lin-Lin
 299.968     4.78852      Lin-Lin
 300.007     5.0296       Lin-Lin
 300.059     5.36797      Lin-Lin
 300.187     6.26824      Lin-Lin
 300.24      6.61617      Lin-Lin
 300.28      6.84901      Lin-Lin
 300.325     7.07157      Lin-Lin
 300.368     7.23342      Lin-Lin
 300.399     7.31544      Lin-Lin
 300.438     7.37314      Lin-Lin
 300.465     7.38305      Lin-Lin
 300.501     7.35825      Lin-Lin
 300.541     7.28082      Lin-Lin
 300.584     7.14523      Lin-Lin
 300.632     6.94106      Lin-Lin
 300.686     6.65186      Lin-Lin
 300.771     6.13618      Lin-Lin
 300.873     5.50301      Lin-Lin
 300.93      5.18675      Lin-Lin
 300.973     4.97883      Lin-Lin
 301.006     4.8387       Lin-Lin
 301.044     4.70493      Lin-Lin
 301.082     4.60256      Lin-Lin
 301.119     4.53463      Lin-Lin
 301.15      4.50675      Lin-Lin
 301.162     4.50292      Lin-Lin
 301.197     4.51547      Lin-Lin
 301.232     4.56556      Lin-Lin
 301.265     4.64733      Lin-Lin
 301.298     4.76325      Lin-Lin
 301.332     4.91562      Lin-Lin
 301.365     5.09644      Lin-Lin
 301.407     5.36728      Lin-Lin
 301.459     5.74916      Lin-Lin
 301.559     6.53818      Lin-Lin
 301.602     6.84043      Lin-Lin
 301.644     7.09112      Lin-Lin
 301.679     7.25798      Lin-Lin
 301.718     7.38747      Lin-Lin
 301.753     7.4546       Lin-Lin
 301.785     7.47254      Lin-Lin
 301.817     7.4541       Lin-Lin
 301.842     7.41658      Lin-Lin
 301.893     7.29616      Lin-Lin
 302.003     6.98453      Lin-Lin
 302.048     6.90745      Lin-Lin
 302.078     6.89341      Lin-Lin
 302.108     6.91772      Lin-Lin
 302.139     6.9912       Lin-Lin
 302.171     7.12011      Lin-Lin
 302.202     7.30964      Lin-Lin
 302.234     7.56373      Lin-Lin
 302.265     7.88483      Lin-Lin
 302.288     8.15575      Lin-Lin
 302.312     8.48262      Lin-Lin
 302.336     8.84767      Lin-Lin
 302.371     9.46306      Lin-Lin
 302.407     10.1519      Lin-Lin
 302.443     10.9017      Lin-Lin
 302.491     11.968       Lin-Lin
 302.582     14.0377      Lin-Lin
 302.621     14.8522      Lin-Lin
 302.656     15.5368      Lin-Lin
 302.688     16.09        Lin-Lin
 302.716     16.504       Lin-Lin
 302.755     16.9543      Lin-Lin
 302.788     17.2337      Lin-Lin
 302.82      17.3959      Lin-Lin
 302.849     17.4615      Lin-Lin
 302.889     17.4238      Lin-Lin
 302.928     17.2621      Lin-Lin
 302.966     16.9946      Lin-Lin
 303.008     16.605       Lin-Lin
 303.076     15.8397      Lin-Lin
 303.181     14.4642      Lin-Lin
 303.351     12.1603      Lin-Lin
 303.459     10.6194      Lin-Lin
 303.666     7.53169      Lin-Lin
 303.711     6.90565      Lin-Lin
 303.757     6.29242      Lin-Lin
 303.787     5.91357      Lin-Lin
 303.818     5.5639       Lin-Lin
 303.847     5.26831      Lin-Lin
 303.875     5.00539      Lin-Lin
 303.904     4.77868      Lin-Lin
 303.932     4.5917       Lin-Lin
 303.951     4.49087      Lin-Lin
 303.97      4.41031      Lin-Lin
 303.994     4.34126      Lin-Lin
 304.017     4.30537      Lin-Lin
 304.028     4.30042      Lin-Lin
 304.046     4.30982      Lin-Lin
 304.063     4.34003      Lin-Lin
 304.081     4.39253      Lin-Lin
 304.102     4.48522      Lin-Lin
 304.123     4.6113       Lin-Lin
 304.144     4.7715       Lin-Lin
 304.165     4.96636      Lin-Lin
 304.185     5.19347      Lin-Lin
 304.206     5.45479      Lin-Lin
 304.225     5.71561      Lin-Lin
 304.243     6.00289      Lin-Lin
 304.262     6.31603      Lin-Lin
 304.288     6.80984      Lin-Lin
 304.313     7.30332      Lin-Lin
 304.337     7.83442      Lin-Lin
 304.373     8.67955      Lin-Lin
 304.414     9.71784      Lin-Lin
 304.467     11.148       Lin-Lin
 304.586     14.4439      Lin-Lin
 304.647     16.0232      Lin-Lin
 304.696     17.1945      Lin-Lin
 304.742     18.2018      Lin-Lin
 304.788     19.0937      Lin-Lin
 304.836     19.8974      Lin-Lin
 304.876     20.4521      Lin-Lin
 304.924     20.9705      Lin-Lin
 304.965     21.2759      Lin-Lin
 305.014     21.4865      Lin-Lin
 305.051     21.5325      Lin-Lin
 305.099     21.4539      Lin-Lin
 305.143     21.2561      Lin-Lin
 305.188     20.9542      Lin-Lin
 305.25      20.3832      Lin-Lin
 305.316     19.6401      Lin-Lin
 305.385     18.7524      Lin-Lin
 305.463     17.6227      Lin-Lin
 305.53      16.555       Lin-Lin
 305.597     15.396       Lin-Lin
 305.703     13.4238      Lin-Lin
 305.804     11.5175      Lin-Lin
 305.87      10.3688      Lin-Lin
 305.921     9.54247      Lin-Lin
 305.961     8.94086      Lin-Lin
 306.005     8.34637      Lin-Lin
 306.047     7.81818      Lin-Lin
 306.081     7.44513      Lin-Lin
 306.125     6.99501      Lin-Lin
 306.168     6.62374      Lin-Lin
 306.21      6.30146      Lin-Lin
 306.251     6.03539      Lin-Lin
 306.292     5.80266      Lin-Lin
 306.333     5.60405      Lin-Lin
 306.385     5.39677      Lin-Lin
 306.436     5.22468      Lin-Lin
 306.501     5.04611      Lin-Lin
 306.56      4.91303      Lin-Lin
 306.611     4.81853      Lin-Lin
 306.663     4.74745      Lin-Lin
 306.707     4.70898      Lin-Lin
 306.751     4.69511      Lin-Lin
 306.793     4.70791      Lin-Lin
 306.825     4.7367       Lin-Lin
 306.865     4.79589      Lin-Lin
 306.899     4.87052      Lin-Lin
 306.944     4.99935      Lin-Lin
 306.989     5.16558      Lin-Lin
 307.026     5.32981      Lin-Lin
 307.061     5.51207      Lin-Lin
 307.093     5.69592      Lin-Lin
 307.142     6.02034      Lin-Lin
 307.184     6.34483      Lin-Lin
 307.223     6.67239      Lin-Lin
 307.262     7.02736      Lin-Lin
 307.322     7.61582      Lin-Lin
 307.432     8.73443      Lin-Lin
 307.477     9.15831      Lin-Lin
 307.527     9.57099      Lin-Lin
 307.561     9.80429      Lin-Lin
 307.601     10.0157      Lin-Lin
 307.631     10.1196      Lin-Lin
 307.667     10.1875      Lin-Lin
 307.684     10.1955      Lin-Lin
 307.718     10.1643      Lin-Lin
 307.753     10.0688      Lin-Lin
 307.786     9.92357      Lin-Lin
 307.82      9.72173      Lin-Lin
 307.866     9.37751      Lin-Lin
 307.916     8.93276      Lin-Lin
 308.057     7.58311      Lin-Lin
 308.1       7.19975      Lin-Lin
 308.135     6.92111      Lin-Lin
 308.174     6.64506      Lin-Lin
 308.212     6.42232      Lin-Lin
 308.25      6.24511      Lin-Lin
 308.278     6.14383      Lin-Lin
 308.307     6.07094      Lin-Lin
 308.344     6.01995      Lin-Lin
 308.357     6.01515      Lin-Lin
 308.382     6.02456      Lin-Lin
 308.415     6.07523      Lin-Lin
 308.441     6.14983      Lin-Lin
 308.467     6.2553       Lin-Lin
 308.494     6.39217      Lin-Lin
 308.519     6.55215      Lin-Lin
 308.544     6.74017      Lin-Lin
 308.582     7.07166      Lin-Lin
 308.617     7.42279      Lin-Lin
 308.661     7.91771      Lin-Lin
 308.742     8.85448      Lin-Lin
 308.782     9.26542      Lin-Lin
 308.817     9.56512      Lin-Lin
 308.849     9.77221      Lin-Lin
 308.873     9.87124      Lin-Lin
 308.901     9.92046      Lin-Lin
 308.906     9.92117      Lin-Lin
 308.934     9.88068      Lin-Lin
 308.958     9.77677      Lin-Lin
 308.984     9.60057      Lin-Lin
 309.009     9.36172      Lin-Lin
 309.037     9.03551      Lin-Lin
 309.062     8.67427      Lin-Lin
 309.092     8.18438      Lin-Lin
 309.127     7.54625      Lin-Lin
 309.17      6.68672      Lin-Lin
 309.241     5.249        Lin-Lin
 309.274     4.60478      Lin-Lin
 309.301     4.11115      Lin-Lin
 309.322     3.74863      Lin-Lin
 309.345     3.3823       Lin-Lin
 309.367     3.0663       Lin-Lin
 309.381     2.87155      Lin-Lin
 309.396     2.68978      Lin-Lin
 309.411     2.51379      Lin-Lin
 309.426     2.34533      Lin-Lin
 309.442     2.19205      Lin-Lin
 309.458     2.05359      Lin-Lin
 309.473     1.93679      Lin-Lin
 309.486     1.83872      Lin-Lin
 309.5       1.75076      Lin-Lin
 309.514     1.67242      Lin-Lin
 309.528     1.60318      Lin-Lin
 309.541     1.5425       Lin-Lin
 309.555     1.48981      Lin-Lin
 309.569     1.44454      Lin-Lin
 309.588     1.39393      Lin-Lin
 309.605     1.35632      Lin-Lin
 309.623     1.32754      Lin-Lin
 309.641     1.30648      Lin-Lin
 309.658     1.29207      Lin-Lin
 309.682     1.28148      Lin-Lin
 309.706     1.27885      Lin-Lin
 309.731     1.28278      Lin-Lin
 309.771     1.29917      Lin-Lin
 309.81      1.32351      Lin-Lin
 309.871     1.37196      Lin-Lin
 309.91      1.40964      Lin-Lin
 309.961     1.46794      Lin-Lin
 310.008     1.53326      Lin-Lin
 310.056     1.61073      Lin-Lin
 310.103     1.69923      Lin-Lin
 310.214     1.92366      Lin-Lin
 310.252     1.99411      Lin-Lin
 310.291     2.05274      Lin-Lin
 310.326     2.09243      Lin-Lin
 310.356     2.11601      Lin-Lin
 310.384     2.12784      Lin-Lin
 310.408     2.13079      Lin-Lin
 310.443     2.12444      Lin-Lin
 310.5       2.09659      Lin-Lin
 310.557     2.06863      Lin-Lin
 310.577     2.06464      Lin-Lin
 310.607     2.06982      Lin-Lin
 310.626     2.08241      Lin-Lin
 310.646     2.10438      Lin-Lin
 310.666     2.13765      Lin-Lin
 310.686     2.18351      Lin-Lin
 310.705     2.2434       Lin-Lin
 310.725     2.31674      Lin-Lin
 310.744     2.40353      Lin-Lin
 310.763     2.50617      Lin-Lin
 310.781     2.62534      Lin-Lin
 310.802     2.77293      Lin-Lin
 310.813     2.86036      Lin-Lin
 310.835     3.0526       Lin-Lin
 310.856     3.26775      Lin-Lin
 310.878     3.5051       Lin-Lin
 310.897     3.73141      Lin-Lin
 310.926     4.09883      Lin-Lin
 310.955     4.49519      Lin-Lin
 310.999     5.13598      Lin-Lin
 311.072     6.24756      Lin-Lin
 311.112     6.82602      Lin-Lin
 311.147     7.28387      Lin-Lin
 311.179     7.64512      Lin-Lin
 311.21      7.94696      Lin-Lin
 311.232     8.11385      Lin-Lin
 311.254     8.24947      Lin-Lin
 311.279     8.36175      Lin-Lin
 311.299     8.41333      Lin-Lin
 311.328     8.4349       Lin-Lin
 311.351     8.40616      Lin-Lin
 311.375     8.33787      Lin-Lin
 311.405     8.19584      Lin-Lin
 311.44      7.97419      Lin-Lin
 311.477     7.67926      Lin-Lin
 311.578     6.77122      Lin-Lin
 311.615     6.46202      Lin-Lin
 311.652     6.19788      Lin-Lin
 311.68      6.03662      Lin-Lin
 311.706     5.92624      Lin-Lin
 311.731     5.85237      Lin-Lin
 311.754     5.81906      Lin-Lin
 311.768     5.81482      Lin-Lin
 311.79      5.83322      Lin-Lin
 311.812     5.88165      Lin-Lin
 311.833     5.96019      Lin-Lin
 311.855     6.0686       Lin-Lin
 311.879     6.2257       Lin-Lin
 311.904     6.41904      Lin-Lin
 311.928     6.64734      Lin-Lin
 311.953     6.90903      Lin-Lin
 311.985     7.30672      Lin-Lin
 312.014     7.70333      Lin-Lin
 312.043     8.13627      Lin-Lin
 312.086     8.84343      Lin-Lin
 312.142     9.83148      Lin-Lin
 312.236     11.5512      Lin-Lin
 312.288     12.4405      Lin-Lin
 312.33      13.0749      Lin-Lin
 312.371     13.6051      Lin-Lin
 312.409     14.0056      Lin-Lin
 312.442     14.2691      Lin-Lin
 312.472     14.4336      Lin-Lin
 312.505     14.5397      Lin-Lin
 312.538     14.5738      Lin-Lin
 312.578     14.5351      Lin-Lin
 312.698     14.1985      Lin-Lin
 312.738     14.1404      Lin-Lin
 312.778     14.1721      Lin-Lin
 312.812     14.2938      Lin-Lin
 312.847     14.5161      Lin-Lin
 312.879     14.822       Lin-Lin
 312.907     15.1655      Lin-Lin
 312.945     15.7226      Lin-Lin
 312.998     16.6363      Lin-Lin
 313.091     18.4039      Lin-Lin
 313.133     19.1224      Lin-Lin
 313.176     19.7211      Lin-Lin
 313.211     20.0865      Lin-Lin
 313.246     20.3088      Lin-Lin
 313.275     20.3887      Lin-Lin
 313.284     20.3926      Lin-Lin
 313.318     20.3201      Lin-Lin
 313.347     20.1503      Lin-Lin
 313.379     19.8563      Lin-Lin
 313.412     19.4418      Lin-Lin
 313.445     18.9278      Lin-Lin
 313.488     18.1413      Lin-Lin
 313.53      17.238       Lin-Lin
 313.573     16.2418      Lin-Lin
 313.632     14.7422      Lin-Lin
 313.709     12.6615      Lin-Lin
 313.829     9.32162      Lin-Lin
 313.873     8.1591       Lin-Lin
 313.908     7.26082      Lin-Lin
 313.939     6.5242       Lin-Lin
 313.962     6.00174      Lin-Lin
 313.989     5.43475      Lin-Lin
 314.008     5.05682      Lin-Lin
 314.026     4.70122      Lin-Lin
 314.045     4.36897      Lin-Lin
 314.063     4.07941      Lin-Lin
 314.081     3.81179      Lin-Lin
 314.099     3.56659      Lin-Lin
 314.116     3.34431      Lin-Lin
 314.134     3.14539      Lin-Lin
 314.15      2.99011      Lin-Lin
 314.164     2.86227      Lin-Lin
 314.179     2.75082      Lin-Lin
 314.193     2.65601      Lin-Lin
 314.208     2.57813      Lin-Lin
 314.217     2.53577      Lin-Lin
 314.231     2.48836      Lin-Lin
 314.245     2.45746      Lin-Lin
 314.259     2.44348      Lin-Lin
 314.263     2.44269      Lin-Lin
 314.273     2.44689      Lin-Lin
 314.287     2.4682       Lin-Lin
 314.301     2.50801      Lin-Lin
 314.315     2.56699      Lin-Lin
 314.329     2.6459       Lin-Lin
 314.34      2.72325      Lin-Lin
 314.351     2.81412      Lin-Lin
 314.362     2.91898      Lin-Lin
 314.373     3.03835      Lin-Lin
 314.384     3.17276      Lin-Lin
 314.395     3.32278      Lin-Lin
 314.407     3.48901      Lin-Lin
 314.418     3.67207      Lin-Lin
 314.429     3.87259      Lin-Lin
 314.44      4.09124      Lin-Lin
 314.451     4.33566      Lin-Lin
 314.463     4.61589      Lin-Lin
 314.475     4.91996      Lin-Lin
 314.487     5.24868      Lin-Lin
 314.499     5.60298      Lin-Lin
 314.511     5.98362      Lin-Lin
 314.527     6.53359      Lin-Lin
 314.543     7.13367      Lin-Lin
 314.559     7.78549      Lin-Lin
 314.575     8.49036      Lin-Lin
 314.592     9.29875      Lin-Lin
 314.609     10.1691      Lin-Lin
 314.626     11.1019      Lin-Lin
 314.643     12.0969      Lin-Lin
 314.66      13.1534      Lin-Lin
 314.684     14.7325      Lin-Lin
 314.702     16.0104      Lin-Lin
 314.73      18.0383      Lin-Lin
 314.763     20.6421      Lin-Lin
 314.802     23.9489      Lin-Lin
 314.889     31.2833      Lin-Lin
 314.917     33.6145      Lin-Lin
 314.952     36.2518      Lin-Lin
 314.984     38.4217      Lin-Lin
 315.014     40.2286      Lin-Lin
 315.045     41.7805      Lin-Lin
 315.075     42.9622      Lin-Lin
 315.096     43.6028      Lin-Lin
 315.121     44.159       Lin-Lin
 315.154     44.5775      Lin-Lin
 315.175     44.6607      Lin-Lin
 315.211     44.4985      Lin-Lin
 315.241     44.1107      Lin-Lin
 315.287     43.2024      Lin-Lin
 315.347     41.6287      Lin-Lin
 315.442     39.054       Lin-Lin
 315.511     37.4702      Lin-Lin
 315.585     36.1         Lin-Lin
 315.731     33.6788      Lin-Lin
 315.802     32.2679      Lin-Lin
 315.878     30.5433      Lin-Lin
 315.949     28.7126      Lin-Lin
 316.051     25.9261      Lin-Lin
 316.145     23.1488      Lin-Lin
 316.216     20.9421      Lin-Lin
 316.293     18.348       Lin-Lin
 316.434     13.484       Lin-Lin
 316.48      11.9883      Lin-Lin
 316.516     10.865       Lin-Lin
 316.54      10.1626      Lin-Lin
 316.564     9.50351      Lin-Lin
 316.593     8.79544      Lin-Lin
 316.614     8.31111      Lin-Lin
 316.635     7.86943      Lin-Lin
 316.656     7.47235      Lin-Lin
 316.678     7.12147      Lin-Lin
 316.698     6.83131      Lin-Lin
 316.718     6.58484      Lin-Lin
 316.738     6.38247      Lin-Lin
 316.759     6.22428      Lin-Lin
 316.779     6.11004      Lin-Lin
 316.799     6.0392       Lin-Lin
 316.819     6.01089      Lin-Lin
 316.84      6.0239       Lin-Lin
 316.856     6.06307      Lin-Lin
 316.88      6.16753      Lin-Lin
 316.904     6.32351      Lin-Lin
 316.928     6.5208       Lin-Lin
 316.951     6.75826      Lin-Lin
 316.967     6.93638      Lin-Lin
 317         7.34325      Lin-Lin
 317.032     7.79383      Lin-Lin
 317.145     9.48333      Lin-Lin
 317.193     10.1435      Lin-Lin
 317.23      10.5813      Lin-Lin
 317.267     10.936       Lin-Lin
 317.301     11.1923      Lin-Lin
 317.335     11.3747      Lin-Lin
 317.361     11.4564      Lin-Lin
 317.39      11.4929      Lin-Lin
 317.422     11.4662      Lin-Lin
 317.453     11.3776      Lin-Lin
 317.482     11.2396      Lin-Lin
 317.511     11.0524      Lin-Lin
 317.537     10.8481      Lin-Lin
 317.573     10.5036      Lin-Lin
 317.61      10.1001      Lin-Lin
 317.656     9.51904      Lin-Lin
 317.708     8.78183      Lin-Lin
 317.777     7.73404      Lin-Lin
 317.849     6.62347      Lin-Lin
 317.888     6.06605      Lin-Lin
 317.924     5.58086      Lin-Lin
 317.947     5.29302      Lin-Lin
 317.971     5.02802      Lin-Lin
 317.994     4.78836      Lin-Lin
 318.017     4.57953      Lin-Lin
 318.04      4.39881      Lin-Lin
 318.063     4.24742      Lin-Lin
 318.085     4.12616      Lin-Lin
 318.104     4.05111      Lin-Lin
 318.123     3.99279      Lin-Lin
 318.143     3.95633      Lin-Lin
 318.162     3.94135      Lin-Lin
 318.182     3.94727      Lin-Lin
 318.203     3.97768      Lin-Lin
 318.225     4.03198      Lin-Lin
 318.247     4.1087       Lin-Lin
 318.269     4.20615      Lin-Lin
 318.296     4.35605      Lin-Lin
 318.323     4.53221      Lin-Lin
 318.354     4.75226      Lin-Lin
 318.39      5.04101      Lin-Lin
 318.463     5.68037      Lin-Lin
 318.535     6.31685      Lin-Lin
 318.594     6.79252      Lin-Lin
 318.637     7.10298      Lin-Lin
 318.677     7.3547       Lin-Lin
 318.725     7.60015      Lin-Lin
 318.767     7.76516      Lin-Lin
 318.808     7.88894      Lin-Lin
 318.876     8.026        Lin-Lin
 318.958     8.17734      Lin-Lin
 319.002     8.30816      Lin-Lin
 319.037     8.46631      Lin-Lin
 319.064     8.62759      Lin-Lin
 319.087     8.80809      Lin-Lin
 319.116     9.09022      Lin-Lin
 319.143     9.40386      Lin-Lin
 319.171     9.80892      Lin-Lin
 319.196     10.2263      Lin-Lin
 319.221     10.7021      Lin-Lin
 319.244     11.1893      Lin-Lin
 319.278     12.0069      Lin-Lin
 319.312     12.9176      Lin-Lin
 319.358     14.2434      Lin-Lin
 319.447     16.9533      Lin-Lin
 319.49      18.1798      Lin-Lin
 319.525     19.0478      Lin-Lin
 319.55      19.5677      Lin-Lin
 319.572     19.9758      Lin-Lin
 319.595     20.2995      Lin-Lin
 319.626     20.5891      Lin-Lin
 319.655     20.6968      Lin-Lin
 319.658     20.699       Lin-Lin
 319.674     20.6784      Lin-Lin
 319.701     20.5275      Lin-Lin
 319.723     20.3007      Lin-Lin
 319.744     19.9827      Lin-Lin
 319.767     19.5613      Lin-Lin
 319.79      19.0529      Lin-Lin
 319.824     18.1447      Lin-Lin
 319.849     17.3524      Lin-Lin
 319.878     16.3786      Lin-Lin
 319.925     14.6831      Lin-Lin
 320.016     11.2525      Lin-Lin
 320.05      10.0582      Lin-Lin
 320.077     9.13073      Lin-Lin
 320.104     8.25651      Lin-Lin
 320.131     7.44213      Lin-Lin
 320.154     6.79507      Lin-Lin
 320.174     6.29306      Lin-Lin
 320.193     5.82533      Lin-Lin
 320.213     5.39179      Lin-Lin
 320.232     4.99208      Lin-Lin
 320.251     4.62542      Lin-Lin
 320.271     4.29088      Lin-Lin
 320.29      3.98725      Lin-Lin
 320.306     3.75686      Lin-Lin
 320.326     3.50633      Lin-Lin
 320.345     3.28264      Lin-Lin
 320.365     3.08428      Lin-Lin
 320.384     2.90968      Lin-Lin
 320.403     2.75736      Lin-Lin
 320.423     2.6258       Lin-Lin
 320.442     2.51363      Lin-Lin
 320.462     2.4195       Lin-Lin
 320.481     2.34217      Lin-Lin
 320.5       2.28049      Lin-Lin
 320.52      2.23337      Lin-Lin
 320.539     2.19984      Lin-Lin
 320.559     2.179        Lin-Lin
 320.583     2.16954      Lin-Lin
 320.607     2.17718      Lin-Lin
 320.627     2.19471      Lin-Lin
 320.646     2.22173      Lin-Lin
 320.675     2.2788       Lin-Lin
 320.704     2.35411      Lin-Lin
 320.731     2.43718      Lin-Lin
 320.764     2.56033      Lin-Lin
 320.798     2.70104      Lin-Lin
 320.832     2.8568       Lin-Lin
 320.878     3.09257      Lin-Lin
 320.938     3.41815      Lin-Lin
 321.185     4.8374       Lin-Lin
 321.291     5.45454      Lin-Lin
 321.355     5.85473      Lin-Lin
 321.401     6.16385      Lin-Lin
 321.459     6.60438      Lin-Lin
 321.509     7.03341      Lin-Lin
 321.55      7.4065       Lin-Lin
 321.605     7.96387      Lin-Lin
 321.678     8.76554      Lin-Lin
 321.828     10.4466      Lin-Lin
 321.925     11.4516      Lin-Lin
 322.016     12.405       Lin-Lin
 322.063     12.9541      Lin-Lin
 322.101     13.4692      Lin-Lin
 322.137     14.0512      Lin-Lin
 322.173     14.7245      Lin-Lin
 322.209     15.516       Lin-Lin
 322.245     16.4393      Lin-Lin
 322.279     17.433       Lin-Lin
 322.311     18.5125      Lin-Lin
